Hourly,LIVINGTHERMALZONE:Zone Air Relative Humidity[%],LIVINGTHERMALZONE:Zone Air Temperature[C],LIVINGTHERMALZONE:Zone Mean Radiant Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C]
2006-Jan-01 01:00:00,84.53938355328404,25.82996418596248,25.69204583922429,24.638678976033887,23.287664831092574
2006-Jan-01 02:00:00,89.1611590888255,25.103275299733593,25.083431959448802,23.980345642700556,23.237449667267132
2006-Jan-01 03:00:00,91.61500383918565,24.663539308524722,24.67001958086909,23.838678976033886,23.170884298351655
2006-Jan-01 04:00:00,93.487753398924,24.33114690223235,24.333116055811576,23.738678976033885,23.124198851027927
2006-Jan-01 05:00:00,95.13312516033646,23.993550191324434,23.991714442978648,23.58034564270055,23.04004769665505
2006-Jan-01 06:00:00,97.0461570585313,23.610760447318196,23.611440918226602,23.438678976033884,22.951377600353553
2006-Jan-01 07:00:00,98.06580579935769,23.41658853467763,23.42665783389823,24.038678976033882,23.177090444505552
2006-Jan-01 08:00:00,94.93202895259982,24.06956846054909,23.910067529413425,25.19701230936722,23.656953216827464
2006-Jan-01 09:00:00,89.86021470735544,25.208392940209595,25.044645664277514,26.33867897603389,24.152324264904546
2006-Jan-01 10:00:00,84.11536702236549,26.56099025781604,26.448484802789505,27.438678976033888,24.53731448968092
2006-Jan-01 11:00:00,78.91387004732822,27.83261144360645,27.7427020457118,28.480345642700552,24.93544727523224
2006-Jan-01 12:00:00,75.62934318806879,28.802559509406716,28.645159050964224,29.538678976033882,25.347060788357187
2006-Jan-01 13:00:00,73.89955871871369,29.369939097272734,29.18695480922848,29.99701230936722,25.496041236691497
2006-Jan-01 14:00:00,71.99226292386035,29.859306695693608,29.734469629552716,29.99701230936722,25.399031463580332
2006-Jan-01 15:00:00,71.5862739880971,29.87651194358553,29.648322359570543,29.99701230936722,25.329225416723133
2006-Jan-01 16:00:00,72.46514565401633,29.577274351625757,29.29152978006671,29.822012309367214,25.170236265019046
2006-Jan-01 17:00:00,73.45092808358287,29.204632770518362,28.865060093604047,29.46367897603388,25.0349587162133
2006-Jan-01 18:00:00,76.3675999395744,28.445317719738693,27.8861599128897,29.12201230936722,24.85814666899829
2006-Jan-01 19:00:00,78.80532566727324,27.731927793282384,27.140282139362657,28.530345642700553,24.591924512950513
2006-Jan-01 20:00:00,80.63699878722355,27.251162568343883,26.8146252184312,27.78867897603389,24.455272933602277
2006-Jan-01 21:00:00,82.21708411509708,26.96166076595782,26.623954754580826,27.030345642700553,24.334316080381267
2006-Jan-01 22:00:00,83.35269725851323,26.70848636388003,26.44154170851728,26.46367897603388,24.038167692775698
2006-Jan-01 23:00:00,83.32946721007482,26.508786171666397,26.28807091901326,26.063678976033884,23.74055704931347
