Hourly,LIVINGTHERMALZONE:Zone Air Relative Humidity[%],PLENUMTHERMALZONE:Zone Air Relative Humidity[%],LIVINGTHERMALZONE:Zone Air Temperature[C],PLENUMTHERMALZONE:Zone Air Temperature[C],LIVINGTHERMALZONE:Zone Mean Radiant Temperature[C],PLENUMTHERMALZONE:Zone Mean Radiant Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],PLENUMTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C],PLENUMTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C]
2006-Jan-01 01:00:00,80.8938369013857,75.42274951516703,26.751005256353736,27.39938480656745,26.72066152407268,27.41246530734772,24.642456416309006,24.632114923383398,23.2914422713677,23.281100778442084
2006-Jan-01 02:00:00,83.23661949980345,78.4892982980334,26.43792106362223,26.91215157688592,26.48659778615323,26.93069913702806,23.98412308297567,23.973781590050063,23.241227107542258,23.23088561461664
2006-Jan-01 03:00:00,84.38691661176641,80.97658949786938,26.225156384589166,26.414745429692207,26.24397914914388,26.429223958643632,23.84245641630901,23.832114923383397,23.174661738626778,23.164320245701166
2006-Jan-01 04:00:00,85.465020331878,83.56553552115297,26.01882798239161,25.900405454367945,25.993595988397058,25.925895127194664,23.742456416309007,23.732114923383396,23.127976291303053,23.117634798377438
2006-Jan-01 05:00:00,86.41264400554424,85.85102119422943,25.786408589772805,25.407019933685955,25.739434150039582,25.436516529867244,23.584123082975676,23.57378159005006,23.043825136930177,23.033483644004562
2006-Jan-01 06:00:00,87.41691250997555,88.12819077538501,25.53961886249721,24.92331729656434,25.47835246137119,24.950228666101115,23.442456416309003,23.432114923383395,22.95515504062867,22.944813547703063
2006-Jan-01 07:00:00,88.49996341500457,90.4905629980946,25.311680888172322,24.46846590222627,25.221780130039452,24.466029976398616,24.042456416309008,24.032114923383393,23.180867884780678,23.170526391855066
2006-Jan-01 08:00:00,88.97530123383058,92.89651169810158,25.328894847709034,24.145025702056177,25.07706480171396,24.110056832331054,25.200789749642343,25.19044825671673,23.660730657102587,23.65038916417697
2006-Jan-01 09:00:00,89.18199188464176,94.33291584080773,25.49453045764362,24.095838475280072,25.073390205462434,24.039786982421877,26.34245641630901,26.332114923383397,24.156101705179665,24.145760212254057
2006-Jan-01 10:00:00,88.73673597433219,93.400213805264,25.79257514852888,24.472741294535926,25.16427095346238,24.398055247397576,27.44245641630901,27.432114923383395,24.541091929956043,24.530750437030424
2006-Jan-01 11:00:00,87.68566161483479,89.6034682038051,26.152366105628307,25.320595706554087,25.32861261363701,25.196972832610754,28.484123082975675,28.473781590050063,24.939224715507365,24.92888322258175
2006-Jan-01 12:00:00,86.93697786046339,84.72558760159403,26.51215832608933,26.472212116482087,25.554186036050552,26.30661292487164,29.542456416309008,29.532114923383393,25.35083822863231,25.340496735706697
2006-Jan-01 13:00:00,86.19532792482657,80.12245171025533,26.807716646522053,27.565416439058595,25.838282187854258,27.51923112868359,30.00078974964234,29.99044825671673,25.499818676966616,25.489477184041004
2006-Jan-01 14:00:00,85.23974594071785,75.25898988539488,27.023716964157135,28.657382799734776,26.205361805128657,28.699880831793788,30.00078974964234,29.99044825671673,25.402808903855455,25.392467410929843
2006-Jan-01 15:00:00,83.49611723027787,70.59852304350127,27.294289326176074,29.666672078885977,26.603565212978182,29.762038779700998,30.00078974964234,29.99044825671673,25.333002856998252,25.322661364072648
2006-Jan-01 16:00:00,81.94828397724416,67.41012552879015,27.537026689771153,30.37837611789435,26.95832561883384,30.495650258728645,29.825789749642343,29.81544825671673,25.174013705294172,25.163672212368557
2006-Jan-01 17:00:00,80.55869132035527,65.49021216790413,27.708104063086807,30.74494577647609,27.23727514115429,30.869323330971753,29.467456416309005,29.457114923383397,25.038736156488426,25.02839466356281
2006-Jan-01 18:00:00,79.74437273643908,64.97173470958359,27.81411512421956,30.80529779323253,27.42280336313144,30.915408260444256,29.12578974964234,29.11544825671673,24.861924109273414,24.8515826163478
2006-Jan-01 19:00:00,78.70517424229577,65.50217301756942,27.890950801333446,30.501990366850283,27.50934300579297,30.598929727088233,28.53412308297568,28.523781590050064,24.59570195322564,24.585360460300024
2006-Jan-01 20:00:00,78.832008553651,67.26858913622966,27.796761843303717,29.967360543562517,27.504085826152743,30.06571175528747,27.792456416309008,27.782114923383393,24.4590503738774,24.448708880951784
2006-Jan-01 21:00:00,79.79775392319532,69.80045389114453,27.640291382786355,29.384383897899784,27.42824004532122,29.484606362866856,27.03412308297568,27.023781590050064,24.33809352065639,24.32775202773078
2006-Jan-01 22:00:00,80.58424074294078,72.00597009272767,27.457001132051506,28.83609541429176,27.29971753230291,28.920403523113492,26.467456416309005,26.457114923383397,24.04194513305082,24.03160364012521
2006-Jan-01 23:00:00,80.46506952167408,73.24812428197454,27.27942599258439,28.336901002283664,27.137288075715592,28.386236832073333,26.06745641630901,26.057114923383395,23.744334489588596,23.73399299666298
2006-Jan-02 00:00:00,80.24002242851775,74.11755665561199,27.070542775187423,27.875132090867798,26.950633671319576,27.890422738317074,25.60912308297567,25.598781590050063,23.366953056161446,23.356611563235834
2006-Jan-02 01:00:00,79.56577354253166,74.32094933202265,26.842541388325756,27.451209870384087,26.748341833155877,27.430266846728205,25.167456416309008,25.157114923383393,22.947572250970946,22.93723075804533
2006-Jan-02 02:00:00,78.87363381712262,74.6622199583353,26.64416846678849,27.02363311534275,26.535569301476034,26.987203094082755,25.00078974964234,24.99044825671673,22.788990368037705,22.778648875112097
2006-Jan-02 03:00:00,79.80126508148247,76.79673484909503,26.482232795791205,26.591771519453754,26.318988728142674,26.54863121166112,25.00078974964234,24.99044825671673,23.25868227963143,23.248340786705814
2006-Jan-02 04:00:00,82.05817682095532,80.06332011312243,26.309015771483825,26.20157458607561,26.107038480633737,26.16469360660967,25.00078974964234,24.99044825671673,23.124978454865303,23.11463696193969
2006-Jan-02 05:00:00,82.68394126013628,81.15937931178367,26.05914870367903,25.854702918462227,25.900626333281394,25.85564071432566,24.417456416309008,24.407114923383393,23.07392561159718,23.063584118671567
2006-Jan-02 06:00:00,85.26052788662479,84.23624668209645,25.839472580076063,25.544961505725478,25.692688948145406,25.550853398702397,24.35078974964234,24.34044825671673,23.303955168067915,23.293613675142307
2006-Jan-02 07:00:00,86.79613071035726,86.27586068017813,25.679732162602956,25.294961619304672,25.503187846586894,25.276963625720516,24.834123082975676,24.823781590050064,23.484274854664914,23.4739333617393
2006-Jan-02 08:00:00,87.7034381454716,87.95657626446241,25.647623309348592,25.12272061566424,25.36277263671883,25.076955118949595,25.584123082975676,25.57378159005006,23.763521073782414,23.753179580856806
2006-Jan-02 09:00:00,87.96203617774357,88.36293509142489,25.66601777610914,25.116096178440262,25.29829452174479,25.065123265456535,26.00078974964234,25.99044825671673,23.880021496775033,23.86968000384942
2006-Jan-02 10:00:00,87.47744795677806,86.87705025928447,25.774552532994495,25.417047854975596,25.331084797015,25.34655084710768,26.584123082975676,26.57378159005006,24.0234415182781,24.01310002535249
2006-Jan-02 11:00:00,85.96755587088808,83.74675939064613,26.02399033755364,25.98512263663866,25.405326841908053,25.86316387906147,27.525789749642342,27.515448256716727,24.17722244262454,24.166880949698935
2006-Jan-02 12:00:00,83.72091768411805,79.96529423942705,26.332875349256952,26.614932751853903,25.57490365897253,26.5263432485488,28.425789749642345,28.41544825671673,24.239859030531363,24.229517537605755
