Hourly,LIVINGTHERMALZONE:Zone Air Relative Humidity[%],LIVINGTHERMALZONE:Zone Air Temperature[C],LIVINGTHERMALZONE:Zone Mean Radiant Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C]
2006-Jan-01 01:00:00,84.64678732381059,25.808124743237077,25.674077203915058,24.638678976033887,23.287664831092574
2006-Jan-01 02:00:00,89.28215697017158,25.079978698080506,25.065073552503147,23.980345642700556,23.237449667267132
2006-Jan-01 03:00:00,91.73792522011689,24.64052640052553,24.652082818374822,23.838678976033886,23.170884298351655
2006-Jan-01 04:00:00,93.6055834846976,24.30955059647239,24.316312108454365,23.738678976033885,23.124198851027927
2006-Jan-01 05:00:00,95.24375723174002,23.973661689971493,23.976439413557216,23.58034564270055,23.04004769665505
2006-Jan-01 06:00:00,97.15034424331994,23.592452756279243,23.59792153966134,23.438678976033884,22.951377600353553
2006-Jan-01 07:00:00,98.2211499311219,23.38985296372601,23.40562598245057,24.038678976033882,23.177090444505552
2006-Jan-01 08:00:00,94.81607509869268,24.089802533862258,23.94329618792122,25.19701230936722,23.656953216827464
2006-Jan-01 09:00:00,89.81958454313185,25.216442240974875,25.058639680103607,26.33867897603389,24.152324264904546
2006-Jan-01 10:00:00,84.02542024094605,26.57920152194119,26.432419689409908,27.438678976033888,24.53731448968092
2006-Jan-01 11:00:00,79.03720414793551,27.805761409618,27.703710634861306,28.480345642700552,24.93544727523224
2006-Jan-01 12:00:00,75.74271903680896,28.776241966506408,28.629749016799966,29.538678976033882,25.347060788357187
2006-Jan-01 13:00:00,73.9019831931848,29.368911490806283,29.195087509783548,29.99701230936722,25.496041236691497
2006-Jan-01 14:00:00,71.98667588226019,29.8604936095021,29.746384266936975,29.99701230936722,25.399031463580332
2006-Jan-01 15:00:00,71.3161363218093,29.942603040190473,29.74048060112304,29.99701230936722,25.329225416723133
2006-Jan-01 16:00:00,71.84168336341321,29.72944963689332,29.46272348728117,29.822012309367214,25.170236265019046
2006-Jan-01 17:00:00,72.49251492761469,29.43652772224731,29.092176959983373,29.46367897603388,25.0349587162133
2006-Jan-01 18:00:00,75.41629455755827,28.667914601166434,28.105402698960763,29.12201230936722,24.85814666899829
2006-Jan-01 19:00:00,78.15105502640189,27.881062672961562,27.285660244426936,28.530345642700553,24.591924512950513
2006-Jan-01 20:00:00,80.4035374333127,27.304779207927094,26.875860190861342,27.78867897603389,24.455272933602277
2006-Jan-01 21:00:00,82.14986183083667,26.97775639978964,26.64775552517904,27.030345642700553,24.334316080381267
2006-Jan-01 22:00:00,83.37096894791598,26.70567973861792,26.44440763916887,26.46367897603388,24.038167692775698
2006-Jan-01 23:00:00,83.39424278704497,26.49581018892488,26.27956350798836,26.063678976033884,23.74055704931347
2006-Jan-02 00:00:00,83.09974022436617,26.299090519903718,26.115739446271444,25.605345642700552,23.36317561588632
2006-Jan-02 01:00:00,82.60413768111833,26.029200660484353,25.885943866930266,25.163678976033882,22.94379481069582
2006-Jan-02 02:00:00,82.19678206371357,25.76621682039928,25.625776345302157,24.997012309367218,22.785212927762583
2006-Jan-02 03:00:00,83.15288038932086,25.60771685411937,25.476775939723055,24.997012309367218,23.254904839356303
2006-Jan-02 04:00:00,84.72073767058302,25.59707124703037,25.426877141635988,24.997012309367218,23.12120101459018
2006-Jan-02 05:00:00,85.41978039946484,25.342377860529115,25.187829436440826,24.413678976033882,23.070148171322057
2006-Jan-02 06:00:00,88.4330808909633,25.061768622527495,24.95766276019556,24.34701230936722,23.30017772779279
2006-Jan-02 07:00:00,89.47462512344555,25.010298097562412,24.840624839735614,24.83034564270055,23.48049741438979
2006-Jan-02 08:00:00,89.19609849025558,25.210799609575076,25.03325347239252,25.58034564270055,23.759743633507295
2006-Jan-02 09:00:00,86.84870802646573,25.73592342743485,25.60611052242911,25.997012309367218,23.87624405649991
2006-Jan-02 10:00:00,83.60443689240442,26.408237077405726,26.379417748038104,26.580345642700554,24.01966407800298
2006-Jan-02 11:00:00,80.52351344533979,27.011560953460656,26.830196949910427,27.522012309367216,24.17344500234942
2006-Jan-02 12:00:00,75.86335113492186,27.900913652529585,27.850343930071173,28.422012309367222,24.236081590256244
2006-Jan-02 13:00:00,70.21760958739279,29.166640646377743,29.043986786480517,30.08034564270055,24.81934083928094
2006-Jan-02 14:00:00,68.6999123610766,29.583484382920123,29.168146661525267,30.997012309367218,24.79376057462083
2006-Jan-02 15:00:00,67.47841196143226,29.480911021794682,29.092949907704128,30.58867897603388,24.348055146967713
2006-Jan-02 16:00:00,66.67263419770411,29.41025283951562,29.06260476741703,29.947012309367214,24.134867244876347
2006-Jan-02 17:00:00,68.08617240181024,28.93913006031525,28.50625050860634,29.28867897603389,23.989493556627938
2006-Jan-02 18:00:00,70.03739778222347,28.344635771525336,27.860922827256342,28.763678976033887,23.634403896794463
2006-Jan-02 19:00:00,71.60774900577424,27.689450887065842,27.140847083749733,28.130345642700558,23.376725657952676
2006-Jan-02 20:00:00,73.82262066334793,27.16590201792756,26.780718302094424,27.330345642700554,23.36589835148092
2006-Jan-02 21:00:00,75.87299715134792,26.858076801773354,26.55167311112953,26.70534564270055,23.280076285889407
2006-Jan-02 22:00:00,77.60614034635815,26.55742617645824,26.300588734264988,26.205345642700554,23.19144909703471
2006-Jan-02 23:00:00,80.75663478896344,26.133350686340794,25.938421615149426,25.41367897603389,23.427038410538074
2006-Jan-03 00:00:00,84.40610889135216,25.817001562835657,25.694748242121133,25.34701230936722,23.535994347387682
2006-Jan-03 01:00:00,85.18810364601715,25.772675037246753,25.580625712566768,25.247012309367218,23.551399325124766
2006-Jan-03 02:00:00,87.27490440797271,25.524829209969294,25.354615141877478,24.997012309367218,23.58734097518119
2006-Jan-03 03:00:00,87.16758384862867,25.44552562377,25.30275188363485,24.997012309367218,23.12120101459018
2006-Jan-03 04:00:00,85.73733640590939,25.248371904506218,25.033638450536586,24.413678976033882,22.692507958000196
2006-Jan-03 05:00:00,87.4960027142594,24.716644716128243,24.6260708945744,23.997012309367218,22.618063841358538
2006-Jan-03 06:00:00,88.38602051304701,24.509338348222006,24.42603670988842,23.647012309367216,22.574334158517946
2006-Jan-03 07:00:00,89.3230619792926,24.343934369408363,24.332448623387013,23.747012309367218,22.58759375442736
2006-Jan-03 08:00:00,87.81396279776686,24.590394119488092,24.519171387402583,23.997012309367218,22.61868745376306
2006-Jan-03 09:00:00,87.47825226262756,24.71244024475817,24.700060232950566,24.288678976033882,22.901481765524764
2006-Jan-03 10:00:00,86.4614577493926,25.21590224349166,25.32991134402451,24.78867897603389,23.386039731258247
2006-Jan-03 11:00:00,82.41503702481226,26.356608759828692,26.52110207854062,26.747012309367218,24.04007195008255
2006-Jan-03 12:00:00,77.40564144159026,27.67467868641165,27.5441894362491,28.813678976033884,24.869452591859986
2006-Jan-03 13:00:00,74.00789665313418,28.64421633976573,28.54281992941627,29.163678976033882,24.49580803561106
2006-Jan-03 14:00:00,70.21601363030261,28.970237126436032,28.857102084249707,28.822012309367214,23.97096790913035
2006-Jan-03 15:00:00,69.96210981992063,28.82945715048986,28.64603328051182,28.522012309367216,24.022243601004273
2006-Jan-03 16:00:00,71.95485734658227,28.363519128753268,28.087738970283183,28.28034564270055,24.027224809530555
2006-Jan-03 17:00:00,73.25670022111427,28.110556080772522,27.799101212046732,28.022012309367216,24.037929110179974
2006-Jan-03 18:00:00,76.63506015548302,27.48907937011522,26.99874325556561,27.72201230936722,24.156796666819343
2006-Jan-03 19:00:00,81.8447827957266,26.777486206511625,26.3149393320677,26.663678976033882,24.441595157870637
2006-Jan-03 20:00:00,88.25947759338533,26.0742603848286,25.79351943044993,25.997012309367218,24.556546485950495
2006-Jan-03 21:00:00,90.73694134367543,25.776363475551978,25.524508105669057,25.705345642700554,24.273789248161005
2006-Jan-03 22:00:00,91.13935429256122,25.485034748677084,25.28339207495422,25.20534564270055,23.789335372815327
2006-Jan-03 23:00:00,90.70140071503208,25.248375268511577,25.069926430403925,24.997012309367218,23.587565441057574
2006-Jan-04 00:00:00,90.41100914319144,25.179175585433104,24.996146762424658,24.997012309367218,23.664221148140186
2006-Jan-04 01:00:00,90.39612108815065,25.175111927710294,24.93796486337658,24.997012309367218,23.642113738492764
2006-Jan-04 02:00:00,91.0100184887714,24.996317917133734,24.723748453079043,24.997012309367218,23.587176373436915
2006-Jan-04 03:00:00,92.55915854370987,24.659752895497917,24.428441642605804,24.413678976033882,23.396189381717026
2006-Jan-04 04:00:00,94.10111206122421,24.32425846031857,24.181017316471497,23.997012309367218,23.253634815324546
2006-Jan-04 05:00:00,93.80270274420404,24.37327365464751,24.148092823566458,24.58034564270055,23.45177964140242
2006-Jan-04 06:00:00,93.46645109021557,24.42842550664301,24.102909798109213,24.647012309367216,23.399549128137433
2006-Jan-04 07:00:00,95.26861405517104,24.20939502673491,24.02900905535328,24.163678976033882,23.697222727581046
2006-Jan-04 08:00:00,95.99402595264797,24.441337157888736,24.291276638117456,24.58034564270055,23.76910648026875
2006-Jan-04 09:00:00,92.52918373340408,25.035210959711026,24.90425135931119,25.58034564270055,24.153226888652345
2006-Jan-04 10:00:00,87.45625259315271,26.288269061644574,26.331881018958665,27.16367897603389,24.862728294583018
2006-Jan-04 11:00:00,82.7832382115076,27.37958209802156,27.08682050423658,28.580345642700554,25.156084907642267
2006-Jan-04 12:00:00,79.64656062980205,27.9905617647084,27.703903231279394,29.580345642700554,25.101454397027187
2006-Jan-04 13:00:00,73.74778691789008,28.963081483365485,28.820353608827954,29.99701230936722,24.902501607396108
2006-Jan-04 14:00:00,68.87446833434599,29.91471135360301,29.746370113308984,30.58034564270055,25.051193335250545
2006-Jan-04 15:00:00,67.82788029664222,30.0120917844548,29.63640300214492,31.580345642700554,24.976292261477486
2006-Jan-04 16:00:00,64.47148303266377,30.45110017503984,30.019030232520375,31.705345642700554,24.765078457599245
2006-Jan-04 17:00:00,66.49342106008532,29.738742544377995,29.025850333047448,31.147012309367216,24.65053407824745
2006-Jan-04 18:00:00,68.87389986996662,29.103524439620816,28.390589977686414,30.605345642700552,24.63827002660005
2006-Jan-04 19:00:00,71.66184791680782,28.539162061879747,27.715316322492082,29.755345642700547,24.500976909176572
2006-Jan-04 20:00:00,75.78923433069342,27.63244088466995,27.033035108801684,28.655345642700553,24.260299526118075
