Hourly,LIVINGTHERMALZONE:Zone Air Relative Humidity[%],LIVINGTHERMALZONE:Zone Air Temperature[C],LIVINGTHERMALZONE:Zone Mean Radiant Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C]
2006-Jan-01 01:00:00,85.50529042123135,25.69271090124317,25.499403562709684,24.640361892154672,23.289347747213366
2006-Jan-01 02:00:00,90.31611508000229,24.938027737461777,24.87045956996725,23.98202855882134,23.239132583387924
2006-Jan-01 03:00:00,92.85457264210503,24.486316066903772,24.449452472401333,23.840361892154675,23.17256721447244
2006-Jan-01 04:00:00,94.78880170474008,24.145781130717484,24.10826894121742,23.740361892154677,23.125881767148723
2006-Jan-01 05:00:00,96.5002660947277,23.799589352711138,23.76260520591664,23.58202855882134,23.04173061277584
2006-Jan-01 06:00:00,98.50839680297607,23.404454489347746,23.376150518800983,23.440361892154673,22.95306051647434
2006-Jan-01 07:00:00,99.66093326136638,23.187992956722823,23.176572814931195,24.040361892154674,23.178773360626348
2006-Jan-01 08:00:00,96.36164853346486,23.859767416518405,23.672075178683397,25.19869522548801,23.658636132948256
2006-Jan-01 09:00:00,90.70437883455948,25.093674337904275,24.895009012390034,26.340361892154675,24.154007181025335
2006-Jan-01 10:00:00,84.71198684131966,26.489224399563593,26.37677428465389,27.440361892154673,24.53899740580171
2006-Jan-01 11:00:00,79.34983501183312,27.792951466736753,27.712548104196326,28.482028558821337,24.93713019135303
2006-Jan-01 12:00:00,76.06448335494524,28.764183776051564,28.623887177492005,29.540361892154674,25.34874370447797
2006-Jan-01 13:00:00,74.29882972367453,29.34175051097291,29.178237449187378,29.998695225488007,25.49772415281228
2006-Jan-01 14:00:00,72.32640260215298,29.847738167449602,29.739248869779377,29.998695225488007,25.400714379701117
2006-Jan-01 15:00:00,71.98452293562167,29.851880326499707,29.637150652127218,29.998695225488007,25.330908332843922
2006-Jan-01 16:00:00,72.9410196513673,29.535836537254937,29.260409541452564,29.823695225488006,25.17191918113983
2006-Jan-01 17:00:00,73.9853601910989,29.15041748135627,28.816111749966364,29.465361892154675,25.036641632334092
2006-Jan-01 18:00:00,77.09014366544379,28.351857969712142,27.776901891117692,29.123695225488007,24.859829585119083
2006-Jan-01 19:00:00,79.73039602203293,27.596946640971762,26.975676021824995,28.532028558821338,24.5936074290713
2006-Jan-01 20:00:00,81.62238455620833,27.104616287809993,26.63301884857856,27.790361892154674,24.456955849723062
2006-Jan-01 21:00:00,83.20836912507902,26.81522626243722,26.435186393191785,27.032028558821338,24.335998996502056
2006-Jan-01 22:00:00,84.33054708026717,26.56606513505467,26.251630035475014,26.465361892154675,24.039850608896487
2006-Jan-01 23:00:00,84.26712752200278,26.374079237467114,26.102867503971837,26.065361892154673,23.742239965434262
2006-Jan-02 00:00:00,83.899546946142,26.19210593210836,25.95161166947101,25.60702855882134,23.36485853200711
2006-Jan-02 01:00:00,83.36168310556583,25.93068975865602,25.729252964776965,25.165361892154674,22.94547772681661
2006-Jan-02 02:00:00,82.9167836289743,25.675015693169836,25.479151312695326,24.998695225488007,22.78689584388337
2006-Jan-02 03:00:00,83.79484519504895,25.53296740128124,25.346840935871132,24.998695225488007,23.256587755477096
2006-Jan-02 04:00:00,85.3172786233815,25.532520729380167,25.307632026308152,24.998695225488007,23.12288393071097
2006-Jan-02 05:00:00,86.03408099865403,25.275668128890597,25.065920658208302,24.415361892154674,23.071831087442845
2006-Jan-02 06:00:00,89.0695879248402,24.992905812487155,24.83517263245109,24.348695225488004,23.301860643913585
2006-Jan-02 07:00:00,90.12969095412922,24.93829942837729,24.7234001659495,24.83202855882134,23.482180330510584
2006-Jan-02 08:00:00,89.881539764411,25.131809954422568,24.911820681125022,25.58202855882134,23.761426549628084
2006-Jan-02 09:00:00,87.46284985004262,25.667700995641965,25.51087128756379,25.998695225488007,23.8779269726207
2006-Jan-02 10:00:00,84.14035963075766,26.352727738729318,26.292297082729892,26.58202855882134,24.021346994123764
2006-Jan-02 11:00:00,81.12499318583836,26.94088796455134,26.740993198130663,27.52369522548801,24.17512791847021
2006-Jan-02 12:00:00,76.43013634214044,27.833063662811753,27.764378470326438,28.423695225488007,24.23776450637703
2006-Jan-02 13:00:00,70.78083295063645,29.09346911395603,28.96330919207026,30.08202855882134,24.82102375540173
2006-Jan-02 14:00:00,69.3978776939902,29.478054134965944,29.06663021085484,30.998695225488007,24.795443490741615
2006-Jan-02 15:00:00,68.49197008034217,29.295032871816016,28.888964078408772,30.590361892154675,24.34973806308851
2006-Jan-02 16:00:00,68.09322428687209,29.116524797784184,28.746708788138076,29.948695225488006,24.136550160997142
2006-Jan-02 17:00:00,69.66232981388394,28.612014246395347,28.17420262286255,29.290361892154674,23.991176472748723
2006-Jan-02 18:00:00,71.68594259056515,28.009445145646968,27.49893350037725,28.765361892154672,23.636086812915252
2006-Jan-02 19:00:00,72.91797624567083,27.441488955350163,26.86275680071763,28.132028558821343,23.378408574073465
2006-Jan-02 20:00:00,74.58958802355512,27.051783229104142,26.613842633206346,27.33202855882134,23.367581267601707
2006-Jan-02 21:00:00,76.51840356866346,26.775941113784924,26.41222458522857,26.70702855882134,23.281759202010196
2006-Jan-02 22:00:00,78.21741414750834,26.485477589860395,26.171754440424717,26.20702855882134,23.193132013155502
2006-Jan-02 23:00:00,81.38860146757862,26.060545795505973,25.808315764132217,25.415361892154674,23.428721326658863
2006-Jan-03 00:00:00,85.01987569329474,25.750282347887108,25.571406842284564,25.348695225488004,23.537677263508467
2006-Jan-03 01:00:00,85.79097827503297,25.708179405925616,25.461466112838824,25.248695225488007,23.553082241245562
2006-Jan-03 02:00:00,87.90603915349355,25.456450241296963,25.231621090197304,24.998695225488007,23.58902389130198
2006-Jan-03 03:00:00,87.78410310644183,25.379317911932116,25.18441634729312,24.998695225488007,23.12288393071097
2006-Jan-03 04:00:00,86.34229400729713,25.183928798164498,24.92064603208453,24.415361892154674,22.694190874120988
2006-Jan-03 05:00:00,88.08010800647372,24.65775043947977,24.51578444252408,23.998695225488007,22.61974675747933
2006-Jan-03 06:00:00,88.94678860882578,24.45480341662733,24.32057365633149,23.648695225488,22.57601707463873
2006-Jan-03 07:00:00,89.87956723916358,24.29026377081111,24.229411010250143,23.748695225488007,22.589276670548145
2006-Jan-03 08:00:00,88.38724597109818,24.531513396784447,24.409148899189265,23.998695225488007,22.620370369883847
2006-Jan-03 09:00:00,87.9827757474991,24.666420535780077,24.61286607994897,24.290361892154674,22.90316468164555
2006-Jan-03 10:00:00,86.9327567066917,25.175075309273314,25.255205842740736,24.790361892154674,23.387722647379032
2006-Jan-03 11:00:00,82.85294195504154,26.319087467957086,26.456440094765952,26.748695225488007,24.041754866203338
2006-Jan-03 12:00:00,77.89625435177946,27.622849440254228,27.48562646911637,28.815361892154673,24.871135507980778
2006-Jan-03 13:00:00,74.53896608528639,28.582530071790334,28.476327927374772,29.165361892154674,24.497490951731848
2006-Jan-03 14:00:00,70.8826926183749,28.874935028659014,28.75042906674855,28.823695225488006,23.97265082525114
2006-Jan-03 15:00:00,71.06478781178957,28.629118307948783,28.41281623053592,28.52369522548801,24.023926517125062
2006-Jan-03 16:00:00,73.37696781094195,28.092738707588975,27.799411480253912,28.282028558821338,24.028907725651347
2006-Jan-03 17:00:00,74.92590300606244,27.78593503929297,27.462539673299407,28.02369522548801,24.039612026300762
2006-Jan-03 18:00:00,78.23011194548272,27.194152322270302,26.696093419446797,27.723695225488004,24.15847958294013
2006-Jan-03 19:00:00,83.05855303878515,26.580878872144694,26.082249648752196,26.665361892154674,24.443278073991433
2006-Jan-03 20:00:00,89.22020404986979,25.942262986958255,25.609219612178222,25.998695225488007,24.55822940207128
2006-Jan-03 21:00:00,91.594357616158,25.667490072867395,25.364843750912268,25.70702855882134,24.275472164281794
2006-Jan-03 22:00:00,91.91455463919158,25.392223649941034,25.1393753867108,25.20702855882134,23.791018288936115
2006-Jan-03 23:00:00,91.41757674381206,25.166124567610577,24.936441406808623,24.998695225488007,23.589248357178363
2006-Jan-04 00:00:00,91.05369704648047,25.109893784080608,24.876888902445675,24.998695225488007,23.665904064260975
2006-Jan-04 01:00:00,90.98987047624878,25.11485755016353,24.827875623404207,24.998695225488007,23.64379665461355
2006-Jan-04 02:00:00,91.63609426539244,24.930982880643615,24.614084321161243,24.998695225488007,23.588859289557703
2006-Jan-04 03:00:00,93.20084660140459,24.59308418269383,24.3186734814313,24.415361892154674,23.39787229783781
2006-Jan-04 04:00:00,94.74429164734427,24.25822665018882,24.067962520035024,23.998695225488007,23.255317731445334
2006-Jan-04 05:00:00,94.45269818974701,24.304759114887375,24.035905384127947,24.58202855882134,23.45346255752321
2006-Jan-04 06:00:00,94.11810265305986,24.359151185404812,23.995974989499743,24.64869522548801,23.401232044258222
2006-Jan-04 07:00:00,95.91597519730315,24.14252785103656,23.92208851955465,24.165361892154674,23.698905643701835
2006-Jan-04 08:00:00,96.76878666792891,24.351857140842128,24.122460626600457,24.58202855882134,23.770789396389542
2006-Jan-04 09:00:00,93.20146066439888,24.959435376210347,24.820998291211367,25.58202855882134,24.154909804773137
2006-Jan-04 10:00:00,87.92837583296694,26.245221459090658,26.314142730680235,27.165361892154674,24.864411210703807
2006-Jan-04 11:00:00,83.22047588123189,27.342404594698525,27.058880430144,28.58202855882134,25.157767823763056
2006-Jan-04 12:00:00,80.18594976002936,27.932447890624065,27.647781238991822,29.58202855882134,25.103137313147972
2006-Jan-04 13:00:00,74.24876426843157,28.909531869380007,28.773480570230095,29.998695225488007,24.9041845235169
2006-Jan-04 14:00:00,69.26306637296624,29.886394322214016,29.72620206594975,30.58202855882134,25.05287625137133
2006-Jan-04 15:00:00,68.50696752242801,29.912587625597865,29.55143433212054,31.58202855882134,24.97797517759827
2006-Jan-04 16:00:00,65.46215469807736,30.261557450777815,29.833003218684443,31.70702855882134,24.766761373720033
2006-Jan-04 17:00:00,68.12315295529434,29.392767408032256,28.71042502010081,31.14869522548801,24.652216994368235
2006-Jan-04 18:00:00,70.74460529399484,28.707750264431265,28.01216077702713,30.607028558821337,24.63995294272084
2006-Jan-04 19:00:00,73.29183994307625,28.21382459489232,27.383868631103212,29.757028558821343,24.50265982529736
2006-Jan-04 20:00:00,76.98498730187185,27.424813298813078,26.791717778545873,28.657028558821338,24.26198244223886
2006-Jan-04 21:00:00,80.09911993612991,26.83327814960818,26.36227246014639,27.61536189215467,24.082288520638954
2006-Jan-04 22:00:00,83.20215520886624,26.29852883306306,25.963205768770663,26.55702855882134,23.911803168024523
2006-Jan-04 23:00:00,86.3396494349055,25.794502792935347,25.602607267911676,25.45702855882134,23.69602370828366
2006-Jan-05 00:00:00,88.40331783577658,25.46256632570791,25.341498504676782,24.882028558821347,23.552579110398977
