Hourly,LIVINGTHERMALZONE:Zone Air Relative Humidity[%],LIVINGTHERMALZONE:Zone Air Temperature[C],LIVINGTHERMALZONE:Zone Mean Radiant Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C]
2006-Jan-01 01:00:00,85.16453155686592,25.730657904310466,25.57440853765715,24.639555652862196,23.288541507920886
2006-Jan-01 02:00:00,89.8919327045874,24.98958014357728,24.95657696082296,23.981222319528865,23.23832634409544
2006-Jan-01 03:00:00,92.38992750517455,24.544434340579823,24.54058418336267,23.83955565286219,23.171760975179964
2006-Jan-01 04:00:00,94.28329779085833,24.210477395074534,24.203579143686273,23.739555652862194,23.12507552785624
2006-Jan-01 05:00:00,95.95034589516513,23.87115502828974,23.862308596976415,23.581222319528862,23.04092437348336
2006-Jan-01 06:00:00,97.90289633887971,23.484155631211767,23.48129717862116,23.439555652862193,22.95225427718186
2006-Jan-01 07:00:00,98.93912668291573,23.288198954725015,23.300072466264464,24.03955565286219,23.177967121333864
2006-Jan-01 08:00:00,95.56815656765922,23.9771724324164,23.817105364797992,25.197888986195526,23.657829893655773
2006-Jan-01 09:00:00,89.97456068829625,25.208142470248337,25.044953585517202,26.33955565286219,24.15320094173285
2006-Jan-01 10:00:00,83.8424367978262,26.64122079033777,26.55210846618489,27.439555652862197,24.538191166509225
2006-Jan-01 11:00:00,78.35594206416373,27.984007466485277,27.930477145784575,28.481222319528865,24.936323952060548
2006-Jan-01 12:00:00,74.90891095430035,29.00210494283591,28.88942188972686,29.539555652862195,25.347937465185495
2006-Jan-01 13:00:00,73.10553946514436,29.59514597727072,29.459698501860647,29.99788898619553,25.496917913519805
2006-Jan-01 14:00:00,71.13361698519444,30.10880025440997,30.031813237033436,29.99788898619553,25.39990814040864
2006-Jan-01 15:00:00,70.79314570407006,30.11303800782166,29.92279083864361,29.99788898619553,25.330102093551446
2006-Jan-01 16:00:00,71.79080874750606,29.78221046515695,29.522762120056097,29.822888986195526,25.171112941847355
2006-Jan-01 17:00:00,72.88174227538877,29.380905567248675,29.048552267457225,29.46455565286219,25.035835393041612
2006-Jan-01 18:00:00,76.0485718247117,28.557122310270312,27.970405853723694,29.12288898619553,24.8590233458266
2006-Jan-01 19:00:00,78.99365965216259,27.726882155290678,27.130742785607513,28.53122231952886,24.59280118977882
2006-Jan-01 20:00:00,81.07304689697123,27.190599397368885,26.751614663496667,27.789555652862195,24.456149610430586
2006-Jan-01 21:00:00,82.7644892565787,26.877087126126256,26.532248416492646,27.03122231952886,24.335192757209573
2006-Jan-01 22:00:00,83.9500716642725,26.61373669428985,26.33491286735871,26.46455565286219,24.039044369604003
2006-Jan-01 23:00:00,83.9392303558592,26.41087249531159,26.175250559517053,26.064555652862197,23.74143372614178
2006-Jan-02 00:00:00,83.60759927703786,26.22154098540696,26.017101496268026,25.606222319528854,23.364052292714632
2006-Jan-02 01:00:00,83.08470075523638,25.957040655823622,25.79100558729216,25.164555652862195,22.94467148752413
2006-Jan-02 02:00:00,82.67458213192107,25.694371387851717,25.53160449098226,24.99788898619553,22.786089604590895
2006-Jan-02 03:00:00,83.61857526330752,25.53890027968983,25.38611765772757,24.99788898619553,23.255781516184612
2006-Jan-02 04:00:00,85.15124513874223,25.53633990664983,25.34268986856213,24.99788898619553,23.122077691418486
2006-Jan-02 05:00:00,85.84630017506828,25.283361910512486,25.105662882357848,24.41455565286219,23.07102484815037
2006-Jan-02 06:00:00,88.85834616932864,25.00502697193995,24.877383241073147,24.347888986195528,23.3010544046211
2006-Jan-02 07:00:00,89.92260231198668,24.949800705348682,24.760165820930382,24.831222319528862,23.4813740912181
2006-Jan-02 08:00:00,89.63433073289706,25.151442623204513,24.95537851849528,25.58122231952886,23.7606203103356
2006-Jan-02 09:00:00,87.0948538801663,25.711935311534194,25.581817811199105,25.99788898619553,23.877120733328216
2006-Jan-02 10:00:00,83.53079461461901,26.449031463698415,26.418720007715237,26.58122231952886,24.020540754831288
2006-Jan-02 11:00:00,80.40134272944898,27.06587444703042,26.89175871188678,27.52288898619553,24.174321679177726
2006-Jan-02 12:00:00,75.5352743212315,28.006997809684652,27.977892697509805,28.422888986195527,24.23695826708455
2006-Jan-02 13:00:00,69.58157732908361,29.360533111768092,29.270731501140833,30.081222319528862,24.82021751610925
2006-Jan-02 14:00:00,68.07537797942494,29.782802112822566,29.399959122770515,30.99788898619553,24.794637251449135
2006-Jan-02 15:00:00,67.15664605222018,29.60648953782643,29.230615410288593,30.58955565286219,24.348931823796025
2006-Jan-02 16:00:00,66.74411826389405,29.433250081863108,29.09276670608112,29.947888986195526,24.135743921704655
2006-Jan-02 17:00:00,68.45535737137172,28.884314492841582,28.453547045524502,29.289555652862195,23.990370233456247
2006-Jan-02 18:00:00,70.65314304127313,28.229242109961444,27.711794746223173,28.764555652862196,23.635280573622776
2006-Jan-02 19:00:00,72.35243105514789,27.54412243390273,26.98588037168561,28.13122231952886,23.377602334780985
2006-Jan-02 20:00:00,74.34315599546487,27.075837274171274,26.674020997455397,27.331222319528862,23.366775028309224
2006-Jan-02 21:00:00,76.33902854371051,26.782757019699105,26.455839181375158,26.706222319528862,23.28095296271772
2006-Jan-02 22:00:00,78.05789903908826,26.487110794231445,26.20933261370458,26.206222319528862,23.192325773863022
2006-Jan-02 23:00:00,81.2190441338828,26.063842184411513,25.84792179027679,25.41455565286219,23.427915087366387
2006-Jan-03 00:00:00,84.86949874378764,25.750026999090682,25.606372950326584,25.347888986195528,23.536871024215984
2006-Jan-03 01:00:00,85.58874227366027,25.718393294536998,25.506966017764412,25.24788898619553,23.552276001953075
2006-Jan-03 02:00:00,87.63570381086004,25.47996064225288,25.285437828398404,24.99788898619553,23.5882176520095
2006-Jan-03 03:00:00,87.56210553205769,25.393991451217023,25.229527345970197,24.99788898619553,23.122077691418486
2006-Jan-03 04:00:00,86.07352912823019,25.20767743270754,24.972959729639598,24.41455565286219,22.693384634828504
2006-Jan-03 05:00:00,87.8001140792859,24.683266677437118,24.57113747215345,23.99788898619553,22.618940518186847
