Hourly,LIVINGTHERMALZONE:Zone Air Relative Humidity[%],LIVINGTHERMALZONE:Zone Air Temperature[C],LIVINGTHERMALZONE:Zone Mean Radiant Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C]
2006-Jan-01 01:00:00,80.16176267567785,26.90145888267956,26.83230182861476,24.642235416406052,23.29122127146474
2006-Jan-01 02:00:00,82.76402386397493,26.52847634572421,26.51739357697726,23.98390208307272,23.241006107639297
2006-Jan-01 03:00:00,84.3397697592478,26.22628371452951,26.185960420471257,23.84223541640605,23.17444073872382
2006-Jan-01 04:00:00,85.94185374610919,25.913419720541764,25.84857893323607,23.74223541640605,23.127755291400092
2006-Jan-01 05:00:00,87.37045430181259,25.585741281546618,25.510060750979537,23.583902083072715,23.043604137027216
2006-Jan-01 06:00:00,88.83253831268026,25.25137445138957,25.16879462314535,23.44223541640605,22.954934040725718
2006-Jan-01 07:00:00,90.38431546341462,24.93702673073138,24.832304992521824,24.042235416406047,23.180646884877717
2006-Jan-01 08:00:00,91.41494074805269,24.850776283628473,24.60776236237754,25.200568749739386,23.66050965719963
2006-Jan-01 09:00:00,91.86249039478258,24.969697729471193,24.586801223873668,26.342235416406055,24.15588070527671
2006-Jan-01 10:00:00,90.96060482306787,25.34740639301478,24.782234007344574,27.442235416406053,24.540870930053085
2006-Jan-01 11:00:00,88.51913957596703,25.96736100607221,25.181669349674177,28.483902083072717,24.939003715604404
2006-Jan-01 12:00:00,86.35749803570735,26.6079566258214,25.740579809417337,29.542235416406047,25.35061722872935
2006-Jan-01 13:00:00,84.750396163175,27.08571100368849,26.368426120212558,30.000568749739386,25.49959767706366
2006-Jan-01 14:00:00,82.58900060274611,27.561231047210285,27.01758197738557,30.000568749739386,25.402587903952497
2006-Jan-01 15:00:00,79.84076131275877,28.06778225986041,27.640649604217785,30.000568749739386,25.3327818570953
2006-Jan-01 16:00:00,77.72774834478435,28.45966086532343,28.115663650816717,29.82556874973938,25.17379270539121
2006-Jan-01 17:00:00,76.2471291337785,28.674337628116675,28.41923441241975,29.467235416406044,25.038515156585465
2006-Jan-01 18:00:00,75.64521379970535,28.74506392971089,28.548557806199298,29.125568749739386,24.861703109370456
2006-Jan-01 19:00:00,75.20590650261828,28.695723971151267,28.481598127451843,28.533902083072718,24.595480953322678
2006-Jan-01 20:00:00,76.0348160291282,28.436022150074262,28.286878303330962,27.792235416406054,24.458829373974442
2006-Jan-01 21:00:00,77.58312081429101,28.136116260859254,28.035073283894842,27.033902083072718,24.337872520753432
2006-Jan-01 22:00:00,78.84045366563333,27.839121643518823,27.757157740792035,26.467235416406044,24.041724133147863
2006-Jan-01 23:00:00,79.10759460107779,27.573214818656567,27.46789344236787,26.06723541640605,23.744113489685635
2006-Jan-02 00:00:00,79.17005129097521,27.29893456343724,27.178069052665943,25.608902083072717,23.366732056258485
2006-Jan-02 01:00:00,78.7361437657634,27.017601095283172,26.891074423670535,25.167235416406047,22.947351251067985
2006-Jan-02 02:00:00,78.36438065839765,26.748433411309787,26.60438366516289,25.000568749739383,22.788769368134748
2006-Jan-02 03:00:00,79.6798304514097,26.499873360367776,26.3175830508965,25.000568749739383,23.25846127972847
2006-Jan-02 04:00:00,82.23051569007472,26.26235341200346,26.054650169788076,25.000568749739383,23.124757454962346
2006-Jan-02 05:00:00,82.99347764974435,25.982689464548372,25.819240971918987,24.417235416406047,23.07370461169422
2006-Jan-02 06:00:00,85.70205862891187,25.738121765864562,25.582337224063235,24.350568749739384,23.303734168164954
2006-Jan-02 07:00:00,87.4024447952686,25.547287749802575,25.365351962585823,24.833902083072715,23.484053854761957
2006-Jan-02 08:00:00,88.47575816256277,25.483936990686157,25.20003570721849,25.583902083072715,23.76330007387946
2006-Jan-02 09:00:00,88.69997737458642,25.508410356147156,25.15605874923051,26.000568749739383,23.879800496872075
2006-Jan-02 10:00:00,87.81222919628182,25.69397571075716,25.27612672293631,26.58390208307272,24.023220518375144
2006-Jan-02 11:00:00,85.57010438102692,26.088821005117698,25.515045760802092,27.52556874973938,24.177001442721586
2006-Jan-02 12:00:00,82.86854123687989,26.49653635981109,25.85768867826461,28.425568749739387,24.23963803062841
2006-Jan-02 13:00:00,79.83509819954992,27.05512738472973,26.345539399135486,30.083902083072715,24.822897279653105
2006-Jan-02 14:00:00,77.16622686684038,27.667787949135896,26.947036554020816,31.000568749739383,24.797317014992995
2006-Jan-02 15:00:00,73.79179747586501,28.036995551693526,27.45542206039637,30.592235416406044,24.351611587339878
2006-Jan-02 16:00:00,71.71807437933445,28.264241997949892,27.826480117195015,29.95056874973938,24.13842368524851
2006-Jan-02 17:00:00,70.81559793731782,28.387897505521455,28.07028932304254,29.292235416406054,23.993049997000103
2006-Jan-02 18:00:00,70.56922840278781,28.360443406054056,28.12745275048367,28.767235416406052,23.63796033716663
2006-Jan-02 19:00:00,69.93787111396408,28.25901294162199,28.016731668431543,28.133902083072723,23.38028209832484
2006-Jan-02 20:00:00,71.2229074883257,27.95820667087482,27.779552682256497,27.33390208307272,23.369454791853084
2006-Jan-02 21:00:00,73.20640766716947,27.649890033045168,27.49575572568501,26.708902083072715,23.283632726261573
2006-Jan-02 22:00:00,74.75416553615209,27.374051357345806,27.202210234049584,26.20890208307272,23.195005537406875
2006-Jan-02 23:00:00,77.27729644901326,27.054585374868214,26.897225454949552,25.417235416406054,23.43059485091024
2006-Jan-03 00:00:00,80.59111497645294,26.769876525084168,26.57703704394601,25.350568749739384,23.539550787759847
2006-Jan-03 01:00:00,82.36141130094559,26.506419605157813,26.269842376199403,25.250568749739383,23.55495576549693
2006-Jan-03 02:00:00,84.84277489452721,26.156508190720604,25.923862632835366,25.000568749739383,23.590897415553354
2006-Jan-03 03:00:00,85.7137842810002,25.876217693636463,25.624525098292494,25.000568749739383,23.124757454962346
2006-Jan-03 04:00:00,84.69833698931252,25.595086853263734,25.389479937232938,24.417235416406047,22.69606439837236
2006-Jan-03 05:00:00,85.42681194594309,25.259545721655055,25.0863885811596,24.000568749739383,22.621620281730703
2006-Jan-03 06:00:00,86.88566073046321,24.934519887229325,24.779494338032805,23.65056874973938,22.57789059889011
2006-Jan-03 07:00:00,88.5393708213238,24.624072807313933,24.516166797876934,23.750568749739383,22.591150194799525
2006-Jan-03 08:00:00,88.93230001192494,24.504549184972475,24.347821521426866,24.000568749739383,22.622243894135224
2006-Jan-03 09:00:00,89.23635238991824,24.49729943744208,24.305352448532023,24.292235416406047,22.90503820589693
