Hourly,LIVINGTHERMALZONE:Zone Air Relative Humidity[%],PLENUMTHERMALZONE:Zone Air Relative Humidity[%],LIVINGTHERMALZONE:Zone Air Temperature[C],PLENUMTHERMALZONE:Zone Air Temperature[C],LIVINGTHERMALZONE:Zone Mean Radiant Temperature[C],PLENUMTHERMALZONE:Zone Mean Radiant Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],PLENUMTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C],PLENUMTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C]
2006-Jan-01 01:00:00,81.78641553955636,76.30872691485979,26.556713991475636,27.200146853120916,26.503039415170125,27.249534954547624,24.642456416309006,24.632114923383398,23.2914422713677,23.281100778442084
2006-Jan-01 02:00:00,84.12423726362353,79.28590454400943,26.250510163962357,26.74024952420575,26.276568392664583,26.772725253654503,23.98412308297567,23.973781590050063,23.241227107542258,23.23088561461664
2006-Jan-01 03:00:00,85.2475582842557,81.70370765628623,26.046190623192086,26.263200965836557,26.042380751439925,26.277181386050334,23.84245641630901,23.832114923383397,23.174661738626778,23.164320245701166
2006-Jan-01 04:00:00,86.29451058489185,84.27420369728272,25.8487636039457,25.757836398521263,25.800199954440235,25.77920289069986,23.742456416309007,23.732114923383396,23.127976291303053,23.117634798377438
2006-Jan-01 05:00:00,87.21110249186768,86.56014118855767,25.624802533520207,25.268670366438148,25.554181102040815,25.295036195625567,23.584123082975676,23.57378159005006,23.043825136930177,23.033483644004562
2006-Jan-01 06:00:00,88.18755495356062,88.83003784872399,25.385750764321802,24.79040138715794,25.300979011507774,24.81390855447233,23.442456416309003,23.432114923383395,22.95515504062867,22.944813547703063
2006-Jan-01 07:00:00,89.25309523905936,91.18808752482676,25.16350539820205,24.340250850555893,25.04728613247956,24.332888526795674,24.042456416309008,24.032114923383393,23.180867884780678,23.170526391855066
2006-Jan-01 08:00:00,89.9706945609427,93.74360370028096,25.13608381708802,23.99386156645744,24.83903624442598,23.94722023189136,25.200789749642343,25.19044825671673,23.660730657102587,23.65038916417697
2006-Jan-01 09:00:00,90.78425367121726,95.43602927313832,25.187452762454374,23.902241603850086,24.711220510790735,23.825525665261054,26.34245641630901,26.332114923383397,24.156101705179665,24.145760212254057
2006-Jan-01 10:00:00,91.05057131471371,94.73894785496628,25.347418331725805,24.235005791794425,24.695718625026256,24.126351225894027,27.44245641630901,27.432114923383395,24.541091929956043,24.530750437030424
2006-Jan-01 11:00:00,90.143852427012,90.8269126097653,25.670123942370996,25.092583323719634,24.83475698806863,24.90257618594266,28.484123082975675,28.473781590050063,24.939224715507365,24.92888322258175
2006-Jan-01 12:00:00,89.04098342033456,86.07401382717727,26.09058692989331,26.204596539477325,25.112259364074408,26.032350846187075,29.542456416309008,29.532114923383393,25.35083822863231,25.340496735706697
2006-Jan-01 13:00:00,87.76487655948294,81.182817871962,26.486113569832213,27.34084281462209,25.491405897842622,27.28951482315151,30.00078974964234,29.99044825671673,25.499818676966616,25.489477184041004
2006-Jan-01 14:00:00,86.29033054107536,76.06582223140333,26.803101819825432,28.473830810384168,25.959730498684205,28.519882497468064,30.00078974964234,29.99044825671673,25.402808903855455,25.392467410929843
2006-Jan-01 15:00:00,83.92792601788223,71.15871172435082,27.197835030800942,29.529666062550888,26.47491601461341,29.639116907525857,30.00078974964234,29.99044825671673,25.333002856998252,25.322661364072648
2006-Jan-01 16:00:00,81.82481554104932,67.76956056005758,27.5586355188627,30.28567950897856,26.93453420961367,30.424945587952383,29.825789749642343,29.81544825671673,25.174013705294172,25.163672212368557
2006-Jan-01 17:00:00,80.05282470091272,65.7017509927104,27.815984525060767,30.688531219883306,27.291708867431968,30.83768140683111,29.467456416309005,29.457114923383397,25.038736156488426,25.02839466356281
2006-Jan-01 18:00:00,79.45433959506677,65.19713451666061,27.879064356858105,30.744640279662686,27.438320235599665,30.87043323075996,29.12578974964234,29.11544825671673,24.861924109273414,24.8515826163478
2006-Jan-01 19:00:00,78.90586156937395,65.84892446883812,27.848753579702052,30.409803205984094,27.431064580561372,30.50662983361602,28.53412308297568,28.523781590050064,24.59570195322564,24.585360460300024
2006-Jan-01 20:00:00,79.38923818322628,67.73933089568894,27.67466679390537,29.846067094733613,27.3628532303612,29.939782143389873,27.792456416309008,27.782114923383393,24.4590503738774,24.448708880951784
2006-Jan-01 21:00:00,80.50070406389683,70.37528233244277,27.4862327153589,29.242316604941497,27.25999850772868,29.34513874147665,27.03412308297568,27.023781590050064,24.33809352065639,24.32775202773078
2006-Jan-01 22:00:00,81.33569822078563,72.67274869526952,27.292979064082534,28.67705342531153,27.120050035166624,28.775611100559022,26.467456416309005,26.457114923383397,24.04194513305082,24.03160364012521
2006-Jan-01 23:00:00,81.22295350756387,73.96163801527483,27.113385176555905,28.170322244803575,26.954762604117622,28.24104041224311,26.06745641630901,26.057114923383395,23.744334489588596,23.73399299666298
2006-Jan-02 00:00:00,80.98473118157067,74.86241040393737,26.906827369833394,27.703945803656676,26.769898159970662,27.747768683500386,25.60912308297567,25.598781590050063,23.366953056161446,23.356611563235834
2006-Jan-02 01:00:00,80.28295301995202,75.06413894463823,26.683569903909078,27.281466074706657,26.57196790907867,27.291567187217876,25.167456416309008,25.157114923383393,22.947572250970946,22.93723075804533
2006-Jan-02 02:00:00,79.5563997170587,75.28462310928843,26.491500471111213,26.882462331514358,26.365291637144775,26.853764619283407,25.00078974964234,24.99044825671673,22.788990368037705,22.778648875112097
2006-Jan-02 03:00:00,80.45755025781456,77.37816387940099,26.337139534505756,26.4637649828536,26.15568907686043,26.421810258977118,25.00078974964234,24.99044825671673,23.25868227963143,23.248340786705814
2006-Jan-02 04:00:00,82.6961233726846,80.62244504967357,26.17201716838267,26.083749200316564,25.95103340323375,26.04485477381414,25.00078974964234,24.99044825671673,23.124978454865303,23.11463696193969
2006-Jan-02 05:00:00,83.29315074483782,81.68698025513561,25.929577724748793,25.745333374105204,25.752289337501878,25.74302679244256,24.417456416309008,24.407114923383393,23.07392561159718,23.063584118671567
2006-Jan-02 06:00:00,85.8554754273682,84.75372655642403,25.717002833040628,25.441751148543613,25.55204068109963,25.445156745091865,24.35078974964234,24.34044825671673,23.303955168067915,23.293613675142307
2006-Jan-02 07:00:00,87.37024028250117,86.76908850843733,25.563872358921696,25.199093773828995,25.367813059331468,25.17685344813195,24.834123082975676,24.823781590050064,23.484274854664914,23.4739333617393
2006-Jan-02 08:00:00,88.31921624317037,88.4614997626586,25.525199985499395,25.02659818683941,25.216084188618833,24.97224117460432,25.584123082975676,25.57378159005006,23.763521073782414,23.753179580856806
2006-Jan-02 09:00:00,88.68625559441047,88.8818391400157,25.523160822469418,25.017799539810635,25.12238062016115,24.949083064683553,26.00078974964234,25.99044825671673,23.880021496775033,23.86968000384942
2006-Jan-02 10:00:00,88.41257431582032,87.44379645038715,25.58971823650498,25.307592946659252,25.115019793862377,25.204922406384824,26.584123082975676,26.57378159005006,24.0234415182781,24.01310002535249
2006-Jan-02 11:00:00,86.90111879127852,84.39704140586166,25.834991715288535,25.854367764272595,25.1925221513941,25.72461415141161,27.525789749642342,27.515448256716727,24.17722244262454,24.166880949698935
2006-Jan-02 12:00:00,84.59705906129324,80.58971640739969,26.149669791012915,26.48299347072178,25.365742412224595,26.38887445600332,28.425789749642345,28.41544825671673,24.239859030531363,24.229517537605755
2006-Jan-02 13:00:00,82.00978875002163,75.9689415403779,26.597015934238268,27.393006618623108,25.63066724576332,27.315904753927708,30.08412308297567,30.07378159005006,24.823118279556066,24.812776786630454
