Hourly,LIVINGTHERMALZONE:Zone Air Relative Humidity[%],PLENUMTHERMALZONE:Zone Air Relative Humidity[%],LIVINGTHERMALZONE:Zone Air Temperature[C],PLENUMTHERMALZONE:Zone Air Temperature[C],LIVINGTHERMALZONE:Zone Mean Radiant Temperature[C],PLENUMTHERMALZONE:Zone Mean Radiant Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],PLENUMTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C],PLENUMTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C]
2006-Jan-01 01:00:00,84.20990086313633,89.19591293927148,26.042284631155322,24.57051676155561,25.805996864992526,24.543502609195667,24.642456416309006,24.63149925773189,23.2914422713677,23.280485112790576
2006-Jan-01 02:00:00,87.36124674393068,96.97605637737371,25.59195447575809,23.362074570366474,25.422046910810618,23.35840271731595,23.98412308297567,23.973165924398554,23.241227107542258,23.23026994896513
2006-Jan-01 03:00:00,89.23750239950407,99.99212026904594,25.250305974773394,22.65844774946666,25.08884300791907,22.658289719072595,23.84245641630901,23.83149925773189,23.174661738626778,23.163704580049657
2006-Jan-01 04:00:00,90.73944397837145,100.0,24.97496133457516,22.202959161182374,24.810515043337826,22.19897339043153,23.742456416309007,23.731499257731887,23.127976291303053,23.11701913272593
2006-Jan-01 05:00:00,91.9313469380724,100.0,24.708264592169968,21.768473195147468,24.542853812311108,21.758607258866107,23.584123082975676,23.573165924398552,23.043825136930177,23.032867978353053
2006-Jan-01 06:00:00,93.19774155432115,100.0,24.426621101325736,21.255035853864108,24.259811411316324,21.237495616604775,23.442456416309003,23.431499257731886,22.95515504062867,22.944197882051554
2006-Jan-01 07:00:00,94.42274684767104,100.0,24.186995252301404,21.08679690380615,24.016225146324064,21.074926061680227,24.042456416309008,24.031499257731884,23.180867884780678,23.169910726203558
2006-Jan-01 08:00:00,93.87601783152827,97.75346095785926,24.384143908025106,22.378645829442586,24.094842636256647,22.398068071221896,25.200789749642343,25.189832591065223,23.660730657102587,23.649773498525462
2006-Jan-01 09:00:00,91.48466358090873,87.28623934331615,25.02836759449762,25.044407676381343,24.61019673018672,25.283254716032758,26.34245641630901,26.33149925773189,24.156101705179665,24.14514454660255
2006-Jan-01 10:00:00,88.36151372628972,74.49373443314518,25.845893566762623,28.19017276438265,25.402066780345475,28.62717558761383,27.44245641630901,27.431499257731886,24.541091929956043,24.530134771378915
2006-Jan-01 11:00:00,85.16975702977736,64.64898824385948,26.64644487754386,30.887323188028912,26.21233196940416,31.436972881683,28.484123082975675,28.473165924398554,24.939224715507365,24.92826755693024
2006-Jan-01 12:00:00,82.7937477503721,59.524548353872184,27.360075954439555,32.58529859766717,26.8680623941836,33.10602706998788,29.542456416309008,29.531499257731884,25.35083822863231,25.33988107005519
2006-Jan-01 13:00:00,81.25285239248676,57.514716188735605,27.844993841465552,33.35420879385021,27.331848512865857,33.85407897213518,30.00078974964234,29.98983259106522,25.499818676966616,25.488861518389495
2006-Jan-01 14:00:00,79.65560162506566,55.28416260684566,28.221224508742978,34.0816231547355,27.772642971219142,34.58492995172393,30.00078974964234,29.98983259106522,25.402808903855455,25.391851745278334
2006-Jan-01 15:00:00,78.34555287639454,56.47169147996459,28.429383191953193,33.6022159743826,27.95509083304861,33.95401689707132,30.00078974964234,29.98983259106522,25.333002856998252,25.32204569842114
2006-Jan-01 16:00:00,78.14876886275697,59.76328362512933,28.393305190591146,32.49897996924025,27.897107004141663,32.71731723504708,29.825789749642343,29.814832591065223,25.174013705294172,25.163056546717048
2006-Jan-01 17:00:00,78.16136981101151,63.1752126961479,28.262849491688012,31.383366359048647,27.772483825138565,31.44108891991713,29.467456416309005,29.45649925773189,25.038736156488426,25.0277789979113
2006-Jan-01 18:00:00,79.38023840117027,71.00536005359243,27.9181152731792,29.274331570680662,27.3528409085667,28.992317984362334,29.12578974964234,29.11483259106522,24.861924109273414,24.850966950696293
2006-Jan-01 19:00:00,80.31411679097191,79.19380760931297,27.55170581466002,27.23173318763071,26.8835310895623,26.99885101160332,28.53412308297568,28.523165924398555,24.59570195322564,24.584744794648515
2006-Jan-01 20:00:00,81.70305218416819,83.51073232248869,27.17602900617156,26.254277545351442,26.62262310627376,26.139732352390485,27.792456416309008,27.781499257731884,24.4590503738774,24.448093215300275
2006-Jan-01 21:00:00,83.07494760853996,85.89835220165621,26.93313684149366,25.833380947244567,26.474336132491015,25.75980006228332,27.03412308297568,27.023165924398555,24.33809352065639,24.327136362079273
2006-Jan-01 22:00:00,83.96745350064216,87.35070027542925,26.730850046865346,25.541352862331376,26.33891027821636,25.493064255571884,26.467456416309005,26.45649925773189,24.04194513305082,24.0309879744737
2006-Jan-01 23:00:00,83.80414729665027,87.21060850334112,26.560206715022655,25.370179572630715,26.208765285197853,25.342671558790425,26.06745641630901,26.056499257731886,23.744334489588596,23.73337733101147
