Hourly,LIVINGTHERMALZONE:Zone Air Relative Humidity[%],PLENUMTHERMALZONE:Zone Air Relative Humidity[%],LIVINGTHERMALZONE:Zone Air Temperature[C],PLENUMTHERMALZONE:Zone Air Temperature[C],LIVINGTHERMALZONE:Zone Mean Radiant Temperature[C],PLENUMTHERMALZONE:Zone Mean Radiant Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],PLENUMTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C],PLENUMTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C]
2006-Jan-01 01:00:00,84.11086997405687,87.91800346090317,26.062486277737918,24.811461540311942,25.817856684650177,24.786956365983002,24.642456416309006,24.63069363223477,23.2914422713677,23.279679487293464
2006-Jan-01 02:00:00,87.15713357923256,95.2845593837694,25.63212958848537,23.653747482401524,25.45266949623012,23.659227918652277,23.98412308297567,23.972360298901435,23.241227107542258,23.229464323468022
2006-Jan-01 03:00:00,88.94918932438918,99.2960643447114,25.30609410936238,22.972712427343613,25.13324910034994,22.982232585660906,23.84245641630901,23.83069363223477,23.174661738626778,23.162898954552542
2006-Jan-01 04:00:00,90.4023500379473,100.0,25.039284949545287,22.523335496065716,24.863242155101542,22.52716146255204,23.742456416309007,23.73069363223477,23.127976291303053,23.116213507228817
2006-Jan-01 05:00:00,91.55779837768847,100.0,24.77864318491031,22.093107300946055,24.601975900587078,22.088655726897873,23.584123082975676,23.572360298901444,23.043825136930177,23.03206235285594
2006-Jan-01 06:00:00,92.783852676937,100.0,24.503427827921666,21.589477951727606,24.325497537853295,21.574409347497085,23.442456416309003,23.430693632234775,22.95515504062867,22.943392256554436
2006-Jan-01 07:00:00,93.98153046290486,100.0,24.26777727122587,21.413491137061268,24.08424020328162,21.4031889786737,24.042456416309008,24.030693632234772,23.180867884780678,23.169105100706442
2006-Jan-01 08:00:00,93.63567122938902,97.69732345227646,24.430879174491295,22.599776787598927,24.121761583151912,22.62200133350784,25.200789749642343,25.189026965568104,23.660730657102587,23.64896787302835
2006-Jan-01 09:00:00,91.76846151959329,87.66269736460261,24.974892108823713,25.044819240655475,24.532199813613612,25.2849415794286,26.34245641630901,26.33069363223477,24.156101705179665,24.14433892110543
2006-Jan-01 10:00:00,89.29914989640402,75.72709199973042,25.664377804533018,27.932932979902617,25.192826971389863,28.383640466535695,27.44245641630901,27.430693632234767,24.541091929956043,24.529329145881807
2006-Jan-01 11:00:00,86.55750798305938,66.38847314998684,26.365328729831095,30.431086060620572,25.889794799798747,31.001227405780252,28.484123082975675,28.472360298901435,24.939224715507365,24.92746193143313
2006-Jan-01 12:00:00,84.49105563153418,61.39613699286209,27.00364754694189,32.03984251818438,26.465191721783174,32.57350711068111,29.542456416309008,29.530693632234772,25.35083822863231,25.339075444558073
2006-Jan-01 13:00:00,83.08084383730753,59.354078268608326,27.451123920453963,32.79408313232157,26.888854168457808,33.30206297179628,30.00078974964234,29.989026965568105,25.499818676966616,25.48805589289238
2006-Jan-01 14:00:00,81.60550860714842,57.12348961163366,27.791088048136093,33.495526077036665,27.292404290688225,34.01108886542349,30.00078974964234,29.989026965568105,25.402808903855455,25.39104611978122
