Hourly,LIVINGTHERMALZONE:Zone Air Relative Humidity[%],PLENUMTHERMALZONE:Zone Air Relative Humidity[%],LIVINGTHERMALZONE:Zone Air Temperature[C],PLENUMTHERMALZONE:Zone Air Temperature[C],LIVINGTHERMALZONE:Zone Mean Radiant Temperature[C],PLENUMTHERMALZONE:Zone Mean Radiant Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],PLENUMTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C],PLENUMTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C]
2006-Jan-01 01:00:00,84.3438630887128,88.99295911765552,26.01402940743998,24.60861929694562,25.7624966653903,24.57680631806035,24.642456416309006,24.63149925773189,23.2914422713677,23.280485112790576
2006-Jan-01 02:00:00,87.47854177093859,96.776982758889,25.56820628232531,23.39614581990136,25.382500721428496,23.389717701736043,23.98412308297567,23.973165924398554,23.241227107542258,23.23026994896513
2006-Jan-01 03:00:00,89.34528714797335,99.9602168787607,25.229075356988947,22.688203536028926,25.052053582841875,22.685878103562654,23.84245641630901,23.83149925773189,23.174661738626778,23.163704580049657
2006-Jan-01 04:00:00,90.84328156871292,100.0,24.95495898585175,22.22812720483205,24.775673337141512,22.22242827206451,23.742456416309007,23.731499257731887,23.127976291303053,23.11701913272593
2006-Jan-01 05:00:00,92.03297255886902,100.0,24.689024500636766,21.78921563997797,24.509509684617246,21.778016208394742,23.584123082975676,23.573165924398552,23.043825136930177,23.032867978353053
2006-Jan-01 06:00:00,93.29786378233585,100.0,24.40798798924807,21.271581089880385,24.22763184063246,21.252959169520498,23.442456416309003,23.431499257731886,22.95515504062867,22.944197882051554
2006-Jan-01 07:00:00,94.52877465698867,100.0,24.16761680205717,21.098971575201247,23.982806235146285,21.085769578055242,24.042456416309008,24.031499257731884,23.180867884780678,23.169910726203558
2006-Jan-01 08:00:00,94.10878245153442,97.80455874738072,24.341927550823613,22.37412262792464,24.03233543897392,22.388715027046363,25.200789749642343,25.189832591065223,23.660730657102587,23.649773498525462
2006-Jan-01 09:00:00,92.05145848607232,87.44853937936426,24.92270022122655,25.01427938490922,24.479575037040107,25.233708069702086,26.34245641630901,26.33149925773189,24.156101705179665,24.14514454660255
2006-Jan-01 10:00:00,89.3633931605878,74.80083707323479,25.6513301600085,28.119493584413263,25.189598692562186,28.529316866370355,27.44245641630901,27.431499257731886,24.541091929956043,24.530134771378915
