Hourly,LIVINGTHERMALZONE:Zone Air Relative Humidity[%],PLENUMTHERMALZONE:Zone Air Relative Humidity[%],LIVINGTHERMALZONE:Zone Air Temperature[C],PLENUMTHERMALZONE:Zone Air Temperature[C],LIVINGTHERMALZONE:Zone Mean Radiant Temperature[C],PLENUMTHERMALZONE:Zone Mean Radiant Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],PLENUMTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C],PLENUMTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C]
2006-Jan-01 01:00:00,83.94949067040007,88.03991312607234,26.096687246430708,24.788251330399827,25.86150198935442,24.76753707441412,24.642456416309006,24.63069363223477,23.2914422713677,23.279679487293464
2006-Jan-01 02:00:00,87.01536878031936,95.4084402782746,25.660972970102748,23.63216659209346,25.491490972960577,23.639701204874438,23.98412308297567,23.972360298901435,23.241227107542258,23.229464323468022
2006-Jan-01 03:00:00,88.82125715924754,99.37595652098071,25.33144933484829,22.953087672595,25.168562599389734,22.964182066156297,23.84245641630901,23.83069363223477,23.174661738626778,23.162898954552542
2006-Jan-01 04:00:00,90.28321384954309,100.0,25.062401190592023,22.50612644381805,24.89594849896673,22.511176577103573,23.742456416309007,23.73069363223477,23.127976291303053,23.116213507228817
2006-Jan-01 05:00:00,91.44528926605899,100.0,24.80010989509648,22.07839448685392,24.632633091087907,22.074877115795854,23.584123082975676,23.572360298901444,23.043825136930177,23.03206235285594
2006-Jan-01 06:00:00,92.6766742239564,100.0,24.52353792076593,21.57717762526532,24.354470478284465,21.562812242635868,23.442456416309003,23.430693632234775,22.95515504062867,22.943392256554436
2006-Jan-01 07:00:00,93.87790860821764,99.99030459639117,24.286911416770774,21.405158773687308,24.111989021963584,21.396814288320915,24.042456416309008,24.030693632234772,23.180867884780678,23.169105100706442
2006-Jan-01 08:00:00,93.50173090573206,97.55224196307421,24.455530327680545,22.61966353934403,24.154151215381077,22.6481990591921,25.200789749642343,25.189026965568104,23.660730657102587,23.64896787302835
2006-Jan-01 09:00:00,91.64122933199626,87.71586758916227,24.99899252964322,25.034859708190584,24.560190829815706,25.283438727923283,26.34245641630901,26.33069363223477,24.156101705179665,24.14433892110543
2006-Jan-01 10:00:00,89.19154848914285,75.71258981391456,25.68553728068188,27.935398169035864,25.21803663327174,28.37690655376281,27.44245641630901,27.430693632234767,24.541091929956043,24.529329145881807
