Hourly,LIVINGTHERMALZONE:Zone Air Relative Humidity[%],PLENUMTHERMALZONE:Zone Air Relative Humidity[%],LIVINGTHERMALZONE:Zone Air Temperature[C],PLENUMTHERMALZONE:Zone Air Temperature[C],LIVINGTHERMALZONE:Zone Mean Radiant Temperature[C],PLENUMTHERMALZONE:Zone Mean Radiant Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],PLENUMTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C],PLENUMTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C]
2006-Jan-01 01:00:00,75.37022989591676,65.08133289977009,28.016291828953186,29.94238167454405,28.3181583185427,30.13802497050123,24.642456416309006,24.632114923383398,23.2914422713677,23.281100778442084
2006-Jan-01 02:00:00,77.9053921889781,68.83150156935656,27.617895571078893,29.167022190620816,27.974961886082934,29.33253814302395,23.98412308297567,23.973781590050063,23.241227107542258,23.23088561461664
2006-Jan-01 03:00:00,79.32954032356973,71.67747878112093,27.32376590473561,28.50001472823673,27.640928417190697,28.58442942414284,23.84245641630901,23.832114923383397,23.174661738626778,23.164320245701166
2006-Jan-01 04:00:00,80.66450232666082,74.50832544795594,27.04377529814556,27.85303789910114,27.311070257987463,27.879233921414137,23.742456416309007,23.732114923383396,23.127976291303053,23.117634798377438
2006-Jan-01 05:00:00,81.784731986187,77.30498349624327,26.75924904512283,27.183728577663278,26.982414720706217,27.213931019605823,23.584123082975676,23.57378159005006,23.043825136930177,23.033483644004562
2006-Jan-01 06:00:00,82.88724396312044,80.11694626891806,26.476996525039727,26.5310821298221,26.65524219524914,26.578416062771613,23.442456416309003,23.432114923383395,22.95515504062867,22.944813547703063
2006-Jan-01 07:00:00,84.00118034951363,82.88093367544869,26.22812347702607,25.944486424322857,26.33795692280724,25.963798690908916,24.042456416309008,24.032114923383393,23.180867884780678,23.170526391855066
2006-Jan-01 08:00:00,84.55691777909499,85.59572100287335,26.22338704203729,25.516702786989015,26.139583074639052,25.505975100162193,25.200789749642343,25.19044825671673,23.660730657102587,23.65038916417697
2006-Jan-01 09:00:00,84.86213202677241,86.65632576039651,26.367343267304552,25.518306827389353,26.11115496317477,25.49674159737437,26.34245641630901,26.332114923383397,24.156101705179665,24.145760212254057
2006-Jan-01 10:00:00,84.26511829627894,83.76451153964614,26.701927106832624,26.308233715192426,26.25043542441278,26.280915008685074,27.44245641630901,27.432114923383395,24.541091929956043,24.530750437030424
2006-Jan-01 11:00:00,82.85517507827711,77.4638451154167,27.14072717310538,27.78932125712268,26.562071524807227,27.908506619177867,28.484123082975675,28.473781590050063,24.939224715507365,24.92888322258175
2006-Jan-01 12:00:00,81.74195108937913,69.45878695353296,27.59404559982524,29.890700558247243,27.02917456743037,30.115303173657846,29.542456416309008,29.532114923383393,25.35083822863231,25.340496735706697
2006-Jan-01 13:00:00,80.27364420899777,61.796414135774434,28.064470250280156,32.090712173698684,27.589946261192747,32.42260033509588,30.00078974964234,29.99044825671673,25.499818676966616,25.489477184041004
2006-Jan-01 14:00:00,78.21762607453552,55.19896788068352,28.546096334128617,34.11995521228679,28.219511431317017,34.54698981355073,30.00078974964234,29.99044825671673,25.402808903855455,25.392467410929843
2006-Jan-01 15:00:00,75.49919322900372,49.62073725626119,29.084254691925704,35.94093753623792,28.866686735038538,36.417095736503036,30.00078974964234,29.99044825671673,25.333002856998252,25.322661364072648
2006-Jan-01 16:00:00,73.24742614592078,46.25933421716771,29.541660921393746,37.121702042298736,29.410623151749018,37.603922145005086,29.825789749642343,29.81544825671673,25.174013705294172,25.163672212368557
2006-Jan-01 17:00:00,71.55320504356389,44.72241895217016,29.83411040630011,37.59546310543477,29.793214666059935,38.060818596528556,29.467456416309005,29.457114923383397,25.038736156488426,25.02839466356281
2006-Jan-01 18:00:00,70.73341928752792,44.84030427114367,29.97181816561107,37.46489075843687,30.00281734977865,37.87915096782152,29.12578974964234,29.11544825671673,24.861924109273414,24.8515826163478
2006-Jan-01 19:00:00,70.09329476038305,46.548143760760496,29.98230237723017,36.6110957116126,30.012455654692925,36.9572710898884,28.53412308297568,28.523781590050064,24.59570195322564,24.585360460300024
2006-Jan-01 20:00:00,70.79652825541548,49.71826890099058,29.73962802919964,35.34051459279158,29.858483114714428,35.63885909955577,27.792456416309008,27.782114923383393,24.4590503738774,24.448708880951784
