Hourly,LIVINGTHERMALZONE:Zone Air Relative Humidity[%],PLENUMTHERMALZONE:Zone Air Relative Humidity[%],LIVINGTHERMALZONE:Zone Air Temperature[C],PLENUMTHERMALZONE:Zone Air Temperature[C],LIVINGTHERMALZONE:Zone Mean Radiant Temperature[C],PLENUMTHERMALZONE:Zone Mean Radiant Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],PLENUMTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C],PLENUMTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C]
2006-Jan-01 01:00:00,78.9145748299162,81.73335610901489,27.194099765468327,26.037558416179703,27.163644653780505,26.13406519554299,24.642456416309006,24.628950571370098,23.2914422713677,23.277936426428784
2006-Jan-01 02:00:00,81.84787069479412,88.02764354065526,26.741423820590025,24.975739112032787,26.765814620194032,25.093720271660363,23.98412308297567,23.970617238036763,23.241227107542258,23.22772126260334
2006-Jan-01 03:00:00,83.64030169326696,91.86733190419187,26.38817989335163,24.29220996495968,26.40593068973918,24.406465883428094,23.84245641630901,23.828950571370097,23.174661738626778,23.161155893687866
2006-Jan-01 04:00:00,85.1688399157555,94.67253134415286,26.085010509820666,23.809094387639988,26.090483882897043,23.9092645505069,23.742456416309007,23.728950571370095,23.127976291303053,23.114470446364138
2006-Jan-01 05:00:00,86.42507347456542,97.12969518072809,25.787654671249395,23.346416285299558,25.7852607249748,23.42966454052642,23.584123082975676,23.57061723803676,23.043825136930177,23.030319291991262
2006-Jan-01 06:00:00,87.73178628641443,99.61294831712303,25.47990916938666,22.824643219912243,25.469501051647665,22.88784653683523,23.442456416309003,23.428950571370095,22.95515504062867,22.941649195689763
2006-Jan-01 07:00:00,88.99364918447145,99.71269150535704,25.21652698377655,22.637639733574115,25.195969705399886,22.715577861868596,24.042456416309008,24.028950571370093,23.180867884780678,23.167362039841766
2006-Jan-01 08:00:00,88.27156640049218,91.06787792993693,25.455486783062508,24.389576910419795,25.345287992994262,24.779131676567967,25.200789749642343,25.18728390470343,23.660730657102587,23.64722481216367
2006-Jan-01 09:00:00,85.6293811059053,73.27983975624247,26.157794647019333,28.370971192596958,26.198110090259835,29.601837495881384,26.34245641630901,26.328950571370097,24.156101705179665,24.142595860240757
2006-Jan-01 10:00:00,80.8747055737477,55.3603406221315,27.331531368077336,33.4890265373269,27.46616529823051,35.070815245062875,27.44245641630901,27.428950571370095,24.541091929956043,24.527586085017123
2006-Jan-01 11:00:00,75.67638708923097,43.434115442381646,28.672400801280745,38.06145484832821,28.791770790050673,39.78761250840575,28.484123082975675,28.470617238036763,24.939224715507365,24.92571887056845
2006-Jan-01 12:00:00,72.06261706318521,37.828327074410716,29.799841403917725,40.87700100827404,29.83813568206392,42.47151561699604,29.542456416309008,29.528950571370093,25.35083822863231,25.337332383693397
2006-Jan-01 13:00:00,70.07601274154582,35.99079748950566,30.49149735671121,41.99666046674803,30.512427473414352,43.562557241284445,30.00078974964234,29.98728390470343,25.499818676966616,25.486312832027703
2006-Jan-01 14:00:00,67.92386847566391,33.56021173713168,31.085226406501956,43.34876510291155,31.20383132399238,44.960153807107325,30.00078974964234,29.98728390470343,25.402808903855455,25.389303058916543
