Hourly,LIVINGTHERMALZONE:Zone Air Relative Humidity[%],LIVINGTHERMALZONE:Zone Air Temperature[C],LIVINGTHERMALZONE:Zone Mean Radiant Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C]
2006-Jan-01 01:00:00,79.62565065988754,26.94511315517993,27.084163781729984,24.640361892154672,23.289347747213366
2006-Jan-01 02:00:00,84.28272838919122,26.14421231479122,26.40137204177812,23.98202855882134,23.239132583387924
2006-Jan-01 03:00:00,86.9544060918301,25.626140982904943,25.897741459294362,23.840361892154675,23.17256721447244
2006-Jan-01 04:00:00,89.05672730176184,25.224773357341324,25.477218391136617,23.740361892154677,23.125881767148723
2006-Jan-01 05:00:00,90.92191161365831,24.825789757848906,25.058729809605452,23.58202855882134,23.04173061277584
2006-Jan-01 06:00:00,93.0119283549942,24.38990669185485,24.605365284165362,23.440361892154673,22.95306051647434
2006-Jan-01 07:00:00,94.30245635182142,24.135652330451634,24.36007836368154,24.040361892154674,23.178773360626348
2006-Jan-01 08:00:00,89.21435711351273,25.182617280938842,25.396870080300847,25.19869522548801,23.658636132948256
2006-Jan-01 09:00:00,79.54116797450867,27.364124162953782,27.971002760264515,26.340361892154675,24.154007181025335
2006-Jan-01 10:00:00,68.45995466270976,30.242647883414843,30.914951358354738,27.440361892154673,24.53899740580171
2006-Jan-01 11:00:00,60.090667842882965,32.78343067565715,33.550863377040095,28.482028558821337,24.93713019135303
2006-Jan-01 12:00:00,55.58720755949085,34.47403491746351,35.17124341024311,29.540361892154674,25.34874370447797
2006-Jan-01 13:00:00,53.576300308726616,35.349853313954476,36.06800729630026,29.998695225488007,25.49772415281228
2006-Jan-01 14:00:00,50.79658281879779,36.37603974481632,37.16294603812601,29.998695225488007,25.400714379701117
2006-Jan-01 15:00:00,51.163123609097475,36.1634859716956,36.78256472580071,29.998695225488007,25.330908332843922
2006-Jan-01 16:00:00,53.47922393472532,35.271257080593166,35.80607029007294,29.823695225488006,25.17191918113983
2006-Jan-01 17:00:00,55.856180634327835,34.33591634418757,34.68826123017236,29.465361892154675,25.036641632334092
2006-Jan-01 18:00:00,62.815312827604025,32.1325098527353,32.077482749921906,29.123695225488007,24.859829585119083
2006-Jan-01 19:00:00,68.88806215376154,30.2893296941468,30.008472026213713,28.532028558821338,24.5936074290713
2006-Jan-01 20:00:00,73.20176365846008,29.11909482041816,29.06438354451485,27.790361892154674,24.456955849723062
2006-Jan-01 21:00:00,75.56230093293544,28.558171741842326,28.589934429099056,27.032028558821338,24.335998996502056
2006-Jan-01 22:00:00,77.2100572277458,28.14143964322845,28.206985420872993,26.465361892154675,24.039850608896487
2006-Jan-01 23:00:00,77.71266875674365,27.810732551484467,27.89412322933012,26.065361892154673,23.742239965434262
2006-Jan-02 00:00:00,77.85505471700456,27.51361643483286,27.60578006026206,25.60702855882134,23.36485853200711
2006-Jan-02 01:00:00,77.78539776871524,27.150348891788287,27.265368647985458,25.165361892154674,22.94547772681661
2006-Jan-02 02:00:00,77.78516595482726,26.797895763181458,26.904100332062246,24.998695225488007,22.78689584388337
2006-Jan-02 03:00:00,79.00744806763085,26.565884869218394,26.667114994729385,24.998695225488007,23.256587755477096
2006-Jan-02 04:00:00,80.764076730221,26.494568483638187,26.53801789398891,24.998695225488007,23.12288393071097
2006-Jan-02 05:00:00,81.72577558826514,26.174304329321156,26.225557128962482,24.415361892154674,23.071831087442845
2006-Jan-02 06:00:00,84.8463065562097,25.83986742753952,25.92956248774439,24.348695225488004,23.301860643913585
2006-Jan-02 07:00:00,86.10570394961786,25.733513775843395,25.762204030431345,24.83202855882134,23.482180330510584
2006-Jan-02 08:00:00,85.02812546442111,26.09461164235269,26.18443739993489,25.58202855882134,23.761426549628084
2006-Jan-02 09:00:00,81.15721815701316,26.969103522112636,27.313067403202467,25.998695225488007,23.8779269726207
2006-Jan-02 10:00:00,74.0041958093466,28.598520166645383,29.11585531411954,26.58202855882134,24.021346994123764
2006-Jan-02 11:00:00,70.01654107706956,29.545098307281986,29.898388238070257,27.52369522548801,24.17512791847021
2006-Jan-02 12:00:00,62.69429774984161,31.386432964130034,32.072799557098264,28.423695225488007,24.23776450637703
2006-Jan-02 13:00:00,54.25078212464774,33.929587520576106,34.60332710312253,30.08202855882134,24.82102375540173
2006-Jan-02 14:00:00,53.630038752593485,34.21344665600285,34.473737587665056,30.998695225488007,24.795443490741615
2006-Jan-02 15:00:00,53.91682251046161,33.694619695113545,34.00769090096841,30.590361892154675,24.34973806308851
2006-Jan-02 16:00:00,53.737788077315024,33.46450070011731,33.77025675167653,29.948695225488006,24.136550160997142
2006-Jan-02 17:00:00,57.324579269935555,32.19602644993392,32.291811957836686,29.290361892154674,23.991176472748723
2006-Jan-02 18:00:00,61.88144420967171,30.707135828289825,30.63459396325811,28.765361892154672,23.636086812915252
2006-Jan-02 19:00:00,66.08564063910586,29.246692434489148,28.978911938147164,28.132028558821343,23.378408574073465
2006-Jan-02 20:00:00,69.37824695997004,28.369280981776658,28.262179374138743,27.33202855882134,23.367581267601707
2006-Jan-02 21:00:00,71.76208142927563,27.928910202306557,27.86879895749357,26.70702855882134,23.281759202010196
2006-Jan-02 22:00:00,73.7843784869573,27.525093075134436,27.493324247625452,26.20702855882134,23.193132013155502
2006-Jan-02 23:00:00,77.1419002183286,27.00921415271283,27.02565056320447,25.415361892154674,23.428721326658863
2006-Jan-03 00:00:00,80.90391424978645,26.623818436011458,26.696425806248765,25.348695225488004,23.537677263508467
2006-Jan-03 01:00:00,82.11256449324178,26.479549652326956,26.46233256868471,25.248695225488007,23.553082241245562
2006-Jan-03 02:00:00,84.52525167366555,26.143682959926576,26.15469922542917,24.998695225488007,23.58902389130198
2006-Jan-03 03:00:00,84.34427028107251,26.076461608756336,26.08662013156507,24.998695225488007,23.12288393071097
2006-Jan-03 04:00:00,83.36340882513808,25.79752954539433,25.7266504058048,24.415361892154674,22.694190874120988
2006-Jan-03 05:00:00,85.47307232231218,25.180691713145233,25.23992302550877,23.998695225488007,22.61974675747933
2006-Jan-03 06:00:00,86.51597715415909,24.935646395264175,24.991479080103996,23.648695225488,22.57601707463873
2006-Jan-03 07:00:00,87.51361919574917,24.75158151426427,24.880695741784603,23.748695225488007,22.589276670548145
2006-Jan-03 08:00:00,85.07746212710856,25.187376741869638,25.34566286537321,23.998695225488007,22.620370369883847
2006-Jan-03 09:00:00,82.81065368103354,25.707451286581144,26.136930919991116,24.290361892154674,22.90316468164555
2006-Jan-03 10:00:00,76.99596572334973,27.252046627424026,27.9202406878119,24.790361892154674,23.387722647379032
2006-Jan-03 11:00:00,67.93991628908576,29.8297066692338,30.576071110155763,26.748695225488007,24.041754866203338
2006-Jan-03 12:00:00,61.809390909909276,31.78601004472291,32.365560776951845,28.815361892154673,24.871135507980778
2006-Jan-03 13:00:00,56.15621259632039,33.701929736206985,34.44004480022324,29.165361892154674,24.497490951731848
2006-Jan-03 14:00:00,52.30918778237685,34.41748142946518,35.0664962017948,28.823695225488006,23.97265082525114
2006-Jan-03 15:00:00,53.59893130956416,33.79837997077409,34.28043247960005,28.52369522548801,24.023926517125062
2006-Jan-03 16:00:00,57.85826946094437,32.44078305104561,32.8213898010808,28.282028558821338,24.028907725651347
2006-Jan-03 17:00:00,60.25548753650005,31.751813187848096,31.979206060297173,28.02369522548801,24.039612026300762
2006-Jan-03 18:00:00,67.49964680179015,29.886014010417203,29.751963786495725,27.723695225488004,24.15847958294013
2006-Jan-03 19:00:00,75.3186319493506,28.359653422856812,28.186205568133165,26.665361892154674,24.443278073991433
2006-Jan-03 20:00:00,82.75988004143625,27.287954140143555,27.30382561529645,25.998695225488007,24.55822940207128
2006-Jan-03 21:00:00,85.70177998206816,26.84358889869911,26.863977845863264,25.70702855882134,24.275472164281794
2006-Jan-03 22:00:00,86.55352175554954,26.446994311673325,26.493700682912564,25.20702855882134,23.791018288936115
2006-Jan-03 23:00:00,86.53262323137045,26.12559501640968,26.176393540626634,24.998695225488007,23.589248357178363
2006-Jan-04 00:00:00,86.55991039916717,25.99265599796546,26.01819679516687,24.998695225488007,23.665904064260975
2006-Jan-04 01:00:00,86.82717465672981,25.93115213224253,25.885776763834244,24.998695225488007,23.64379665461355
2006-Jan-04 02:00:00,87.72104523979499,25.69056037643014,25.604416029248267,24.998695225488007,23.588859289557703
2006-Jan-04 03:00:00,89.4865244697121,25.29842337664407,25.24623003240176,24.415361892154674,23.39787229783781
2006-Jan-04 04:00:00,91.20021848711997,24.917095576990807,24.940250089877708,23.998695225488007,23.255317731445334
2006-Jan-04 05:00:00,91.10330587170024,24.928440974722957,24.858218813260525,24.58202855882134,23.45346255752321
2006-Jan-04 06:00:00,90.98592443134568,24.94409400710873,24.768698529219606,24.64869522548801,23.401232044258222
2006-Jan-04 07:00:00,92.87638449243907,24.697846116309794,24.661631585480364,24.165361892154674,23.698905643701835
2006-Jan-04 08:00:00,92.5061036624799,25.125060657391472,25.248134398680293,24.58202855882134,23.770789396389542
2006-Jan-04 09:00:00,85.12959234607122,26.52821026477496,27.012989933710497,25.58202855882134,24.154909804773137
2006-Jan-04 10:00:00,73.01666762454614,29.519317733868956,30.305983750730405,27.165361892154674,24.864411210703807
2006-Jan-04 11:00:00,67.09115994014059,31.197303740371524,31.52385838612226,28.58202855882134,25.157767823763056
2006-Jan-04 12:00:00,64.3294711234768,31.90739024060097,32.341403572328964,29.58202855882134,25.103137313147972
2006-Jan-04 13:00:00,56.404178667586244,33.939902893449364,34.71793729635804,29.998695225488007,24.9041845235169
2006-Jan-04 14:00:00,49.449928040325425,36.09841185832143,36.778493804619075,30.58202855882134,25.05287625137133
2006-Jan-04 15:00:00,51.023445468496625,35.377143983802796,35.75625432052919,31.58202855882134,24.97797517759827
2006-Jan-04 16:00:00,48.465725193938944,35.86898056455207,36.20323698814622,31.70702855882134,24.766761373720033
2006-Jan-04 17:00:00,53.59422525688137,33.87010477613261,33.768565924494595,31.14869522548801,24.652216994368235
2006-Jan-04 18:00:00,59.2006080723533,32.01271878774445,31.784983164573315,30.607028558821337,24.63995294272084
2006-Jan-04 19:00:00,64.954497592619,30.448758690520815,29.9578299460572,29.757028558821343,24.50265982529736
2006-Jan-04 20:00:00,70.37969595089676,29.060534559235563,28.813609436029477,28.657028558821338,24.26198244223886
2006-Jan-04 21:00:00,73.88138189520602,28.284209660347738,28.169150728820053,27.61536189215467,24.082288520638954
2006-Jan-04 22:00:00,77.23793057401053,27.620427533177942,27.61374457738732,26.55702855882134,23.911803168024523
2006-Jan-04 23:00:00,80.55532601098234,27.017187602475303,27.133943295892205,25.45702855882134,23.69602370828366
2006-Jan-05 00:00:00,82.81206706343305,26.608399222919036,26.77737150809916,24.882028558821347,23.552579110398977
2006-Jan-05 01:00:00,84.8887861594588,26.17993331050195,26.356471804100703,24.33202855882134,23.370548603673267
2006-Jan-05 02:00:00,86.92712342007924,25.729074169997347,25.976548052998435,23.998695225488007,23.25540289391647
2006-Jan-05 03:00:00,87.18492564038779,25.65831447641088,25.841782539117826,23.998695225488007,23.255317731445334
2006-Jan-05 04:00:00,87.7739181649079,25.531958277430544,25.668709109181602,23.998695225488007,23.255196944420486
2006-Jan-05 05:00:00,88.53865725315791,25.38927962420632,25.477646118738452,23.998695225488007,23.255230523623393
2006-Jan-05 06:00:00,89.88777894628386,25.10386480396124,25.1715480958871,23.765361892154672,23.0986344758809
2006-Jan-05 07:00:00,91.46645834635017,24.729858847230044,24.947763604909017,23.248695225488007,22.99597875189811
2006-Jan-05 08:00:00,88.77881410006289,25.352415550405354,25.7209097452026,23.99036189215467,23.40962497407756
2006-Jan-05 09:00:00,80.11509475735863,27.38262346464772,28.107013068115037,25.632028558821343,24.132614869028288
2006-Jan-05 10:00:00,68.33744580089225,30.567176099747982,31.365059256623653,27.290361892154674,24.807009486712314
2006-Jan-05 11:00:00,57.40055952305112,33.84385538091447,34.76814161465785,28.58202855882134,24.794095057747928
2006-Jan-05 12:00:00,53.019256940482165,35.02423958428948,35.7160747834514,28.998695225488007,24.775505859593167
2006-Jan-05 13:00:00,51.1616463599568,35.66336272039444,36.557338030684484,29.58202855882134,24.87086089093764
2006-Jan-05 14:00:00,46.56294493579447,37.31608723262378,38.33782172929591,29.590361892154675,24.947343685029736
2006-Jan-05 15:00:00,45.704412445133435,37.90842025479527,38.78944762924682,28.890361892154672,25.10663162792859
2006-Jan-05 16:00:00,58.325976908395376,33.93041459443868,32.88237493736157,28.248695225488007,25.185982997697963
2006-Jan-05 17:00:00,73.90382617658035,29.795471394552724,30.063771430518965,27.590361892154675,25.320592485782083
2006-Jan-05 18:00:00,77.11075486648461,29.478649142400243,29.498485912326725,26.890361892154672,25.488580559782168
2006-Jan-05 19:00:00,84.2600299001454,28.262216604442273,28.38617378316505,26.36536189215467,25.395089042104463
2006-Jan-05 20:00:00,86.46772180061991,27.785934855279255,27.878960416022792,26.02369522548801,25.038507201092102
2006-Jan-05 21:00:00,87.8679485649062,27.250145036107877,27.342840311753605,25.665361892154674,24.70944600721579
2006-Jan-05 22:00:00,89.07801175803019,26.72730314882217,26.83593335886955,25.265361892154676,24.371931956817146
2006-Jan-05 23:00:00,89.82713129591842,26.221568436581464,26.34505936172988,24.923695225488007,23.96171231646714
2006-Jan-06 00:00:00,89.88965648232916,25.810839286879112,25.97117361755934,24.565361892154673,23.63215812007805
2006-Jan-06 01:00:00,89.65200249944208,25.571164217186308,25.70855979185046,24.282028558821338,23.481491149092406
2006-Jan-06 02:00:00,90.57395397693297,25.231527515038607,25.358900594107414,24.08202855882134,23.337364632977422
2006-Jan-06 03:00:00,92.05773174727115,24.822185051191003,24.98658852927251,23.415361892154674,23.10995470839647
2006-Jan-06 04:00:00,93.98531117181524,24.417326123041715,24.626626251499328,22.998695225488007,22.998690111501165
2006-Jan-06 05:00:00,94.35486085188938,24.16389193284094,24.33216332091055,22.998695225488007,22.576322536810846
2006-Jan-06 06:00:00,92.99077903757956,23.919417362848638,24.06783845925501,22.998695225488007,22.271849868858684
2006-Jan-06 07:00:00,93.42891131769507,23.762783024304102,23.940324326188698,22.998695225488007,22.697462577251258
2006-Jan-06 08:00:00,92.59906682553816,24.305804286235926,24.552302029367635,23.58202855882134,23.15281255100095
2006-Jan-06 09:00:00,85.8928807816517,25.950580881382862,26.474469669586167,25.165361892154674,24.021552658487554
