Hourly,LIVINGTHERMALZONE:Zone Air Relative Humidity[%],PLENUMTHERMALZONE:Zone Air Relative Humidity[%],LIVINGTHERMALZONE:Zone Air Temperature[C],PLENUMTHERMALZONE:Zone Air Temperature[C],LIVINGTHERMALZONE:Zone Mean Radiant Temperature[C],PLENUMTHERMALZONE:Zone Mean Radiant Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],PLENUMTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C],PLENUMTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C]
2006-Jan-01 01:00:00,79.06703172392584,82.26217342011265,27.15998842158959,25.929099866934823,27.112859928828158,25.99401493582499,24.642456416309006,24.629851555028214,23.2914422713677,23.278837410086908
2006-Jan-01 02:00:00,82.05271245420055,88.85815655441398,26.697584361362487,24.81857872201523,26.70506964156522,24.906003448677225,23.98412308297567,23.97151822169488,23.241227107542258,23.228622246261466
2006-Jan-01 03:00:00,83.90084028812463,92.89742560430909,26.333776433719134,24.106363521993885,26.336577717320854,24.19257274230144,23.84245641630901,23.829851555028213,23.174661738626778,23.162056877345986
2006-Jan-01 04:00:00,85.46843735142743,95.82802291418813,26.023623096626704,23.60761731813275,26.01555758709156,23.683116108092094,23.742456416309007,23.729851555028215,23.127976291303053,23.11537143002226
2006-Jan-01 05:00:00,86.75783895687367,98.4022138879281,25.72056646545619,23.131041847295247,25.70558689626472,23.193043805069014,23.584123082975676,23.571518221694888,23.043825136930177,23.031220275649385
2006-Jan-01 06:00:00,88.10281621726547,100.0,25.406417973100435,22.590856201925817,25.384229018495848,22.636360220735572,23.442456416309003,23.42985155502822,22.95515504062867,22.94255017934788
2006-Jan-01 07:00:00,89.40299391293273,99.82388707436981,25.136758630727613,22.40150025748874,25.10473495071534,22.461967528369684,24.042456416309008,24.029851555028216,23.180867884780678,23.168263023499886
2006-Jan-01 08:00:00,88.75875709558768,91.33590070304963,25.356666634804167,24.2255473929992,25.237667586747147,24.603901070358063,25.200789749642343,25.188184888361548,23.660730657102587,23.648125795821795
2006-Jan-01 09:00:00,86.0719500621643,72.05367612710124,26.06878083934562,28.61731772725429,26.089812536242487,29.729665414042316,26.34245641630901,26.329851555028213,24.156101705179665,24.143496843898873
2006-Jan-01 10:00:00,81.32172936103355,53.76834538266382,27.241470218524665,33.99989239266704,27.367035581695436,35.48989216400009,27.44245641630901,27.42985155502821,24.541091929956043,24.52848706867525
2006-Jan-01 11:00:00,76.08144961492128,41.78710707021565,28.577600018414504,38.77074585170649,28.704265289758865,40.423070306687315,28.484123082975675,28.47151822169488,24.939224715507365,24.926619854226573
2006-Jan-01 12:00:00,72.38977405521459,36.255954632292074,29.71767676129225,41.677137174558574,29.757277842050055,43.20567110155622,29.542456416309008,29.529851555028216,25.35083822863231,25.338233367351517
2006-Jan-01 13:00:00,70.38955858099473,34.48144553558918,30.407498989164438,42.811222312462185,30.434955300093154,44.3140050547948,30.00078974964234,29.98818488836155,25.499818676966616,25.487213815685823
2006-Jan-01 14:00:00,68.17220019999117,32.05146391562643,31.018196537247388,44.23484205496565,31.129054774116785,45.74759239650285,30.00078974964234,29.98818488836155,25.402808903855455,25.390204042574663
2006-Jan-01 15:00:00,66.9712568885665,33.72450829843831,31.27482746723653,43.16701171607068,31.322763657657475,44.294079801699475,30.00078974964234,29.98818488836155,25.333002856998252,25.320397995717467
2006-Jan-01 16:00:00,67.50325388975197,37.94316012542974,31.057273946911696,40.821099653260546,31.05527382253756,41.66977059319621,29.825789749642343,29.813184888361548,25.174013705294172,25.161408844013376
2006-Jan-01 17:00:00,68.30945862337289,42.61640375565444,30.7141511367634,38.511990632340144,30.68970238844696,39.010231915171836,29.467456416309005,29.454851555028213,25.038736156488426,25.026131295207634
2006-Jan-01 18:00:00,70.76023645915335,53.52421723727531,30.02545486119732,34.32310118782278,29.820407412869105,33.94202311279829,29.12578974964234,29.11318488836155,24.861924109273414,24.84931924799262
