Hourly,LIVINGTHERMALZONE:Zone Air Relative Humidity[%],PLENUMTHERMALZONE:Zone Air Relative Humidity[%],LIVINGTHERMALZONE:Zone Air Temperature[C],PLENUMTHERMALZONE:Zone Air Temperature[C],LIVINGTHERMALZONE:Zone Mean Radiant Temperature[C],PLENUMTHERMALZONE:Zone Mean Radiant Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],PLENUMTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C],PLENUMTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C]
2006-Jan-01 01:00:00,78.79618036350783,81.62838307909288,27.221033884310117,26.059296967508875,27.186103221777064,26.157380845538853,24.642456416309006,24.628950571370098,23.2914422713677,23.277936426428784
2006-Jan-01 02:00:00,81.73299997224937,87.91565266885982,26.766445445039523,24.99711641247866,26.78661306565085,25.11638463408144,23.98412308297567,23.970617238036763,23.241227107542258,23.22772126260334
2006-Jan-01 03:00:00,83.53259074777749,91.76272927488442,26.411042860728568,24.311234141677886,26.424948197164543,24.4266481576465,23.84245641630901,23.828950571370097,23.174661738626778,23.161155893687866
2006-Jan-01 04:00:00,85.0690700668352,94.5782368264206,26.105742579543833,23.82566928337222,26.10778315368664,23.926906495897484,23.742456416309007,23.728950571370095,23.127976291303053,23.114470446364138
2006-Jan-01 05:00:00,86.33297670261045,97.04584128591539,25.806457707958685,23.360728953392567,25.800999993766762,23.44495080775631,23.584123082975676,23.57061723803676,23.043825136930177,23.030319291991262
2006-Jan-01 06:00:00,87.64646293393314,99.5747052988911,25.49701717015843,22.836881035129228,25.48383581350575,22.900956155488434,23.442456416309003,23.428950571370095,22.95515504062867,22.941649195689763
2006-Jan-01 07:00:00,88.92975301746056,99.71320957293057,25.229241198631915,22.634228508850608,25.204965582587054,22.7171981841075,24.042456416309008,24.028950571370093,23.180867884780678,23.167362039841766
2006-Jan-01 08:00:00,88.20082138681416,90.29656533527213,25.466334949960828,24.523492040765404,25.36490328362928,25.049864577617413,25.200789749642343,25.18728390470343,23.660730657102587,23.64722481216367
2006-Jan-01 09:00:00,85.73798907447689,71.74083792452987,26.134056377176776,28.719476298918874,26.154792267284492,29.66992949557263,26.34245641630901,26.328950571370097,24.156101705179665,24.142595860240757
2006-Jan-01 10:00:00,81.54636963043788,55.44015398677018,27.176279267037966,33.446196833103066,27.305355657597563,34.94386710692853,27.44245641630901,27.428950571370095,24.541091929956043,24.527586085017123
2006-Jan-01 11:00:00,76.58288637413806,43.839890293169084,28.46777129704682,37.88564199312915,28.53106442457903,39.50554182664428,28.484123082975675,28.470617238036763,24.939224715507365,24.92571887056845
2006-Jan-01 12:00:00,73.20083282030275,38.215761596406175,29.521556271865194,40.68779701567117,29.529589473368315,42.28997267394162,29.542456416309008,29.528950571370093,25.35083822863231,25.337332383693397
2006-Jan-01 13:00:00,71.15481251751429,36.145449138997506,30.214750385050575,41.91552839120292,30.20481981771351,43.47999737072926,30.00078974964234,29.98728390470343,25.499818676966616,25.486312832027703
2006-Jan-01 14:00:00,68.99990808145938,33.7129462206691,30.79805725409471,43.26168600091946,30.88733556547776,44.874319072971524,30.00078974964234,29.98728390470343,25.402808903855455,25.389303058916543
2006-Jan-01 15:00:00,67.37817015681247,35.12362508043509,31.158375172821632,42.38454934456269,31.20373969798854,43.584084870906224,30.00078974964234,29.98728390470343,25.333002856998252,25.319497012059347
2006-Jan-01 16:00:00,67.41882675334297,39.023623179291064,31.074253072036473,40.29003921355838,31.081521350858694,41.176218758462085,29.825789749642343,29.81228390470343,25.174013705294172,25.160507860355256
2006-Jan-01 17:00:00,67.80102329009671,43.180634279657745,30.8531251726333,38.271968427045245,30.83954884642937,38.70164194721732,29.467456416309005,29.453950571370097,25.038736156488426,25.02523031154951
2006-Jan-01 18:00:00,70.20323845665858,53.985953245469545,30.160298361795935,34.15043122263892,30.009179580362016,34.02157471905436,29.12578974964234,29.11228390470343,24.861924109273414,24.8484182643345
2006-Jan-01 19:00:00,72.59072343076521,64.93187319097181,29.439774618339666,30.725914311971014,29.090889729681958,30.315717858485836,28.53412308297568,28.520617238036763,24.59570195322564,24.582196108286723
2006-Jan-01 20:00:00,74.84758605437362,72.94047042642545,28.80063738340186,28.60311969563956,28.49791195770459,28.542417851174775,27.792456416309008,27.778950571370093,24.4590503738774,24.445544528938484
2006-Jan-01 21:00:00,76.57574961064745,76.3777332999394,28.411953734069915,27.84521982273796,28.1878680640072,27.872996703077632,27.03412308297568,27.020617238036763,24.33809352065639,24.32458767571748
2006-Jan-01 22:00:00,77.75449030325836,78.52504761338878,28.111345692985783,27.352626502936687,27.938913480213305,27.41678323372065,26.467456416309005,26.453950571370097,24.04194513305082,24.028439288111908
2006-Jan-01 23:00:00,77.9453311104508,79.19951017750708,27.854725504121642,27.002029882677988,27.71103326947521,27.093575558194047,26.06745641630901,26.053950571370095,23.744334489588596,23.73082864464968
2006-Jan-02 00:00:00,77.89915494130622,79.30901101940914,27.60164874862588,26.721129659919583,27.493759848543352,26.824816435737247,25.60912308297567,25.595617238036763,23.366953056161446,23.353447211222534
2006-Jan-02 01:00:00,77.43835111164678,79.33344565012412,27.326904416908103,26.342064960273067,27.25176004339396,26.458735316101414,25.167456416309008,25.153950571370093,22.947572250970946,22.93406640603203
2006-Jan-02 02:00:00,77.0008823942199,79.55693967423069,27.073243368921087,25.947728222352783,26.99622622117131,26.051555283746115,25.00078974964234,24.98728390470343,22.788990368037705,22.775484523098797
2006-Jan-02 03:00:00,78.12883086606222,80.83288016211132,26.860049314154242,25.723771544238577,26.763581913533425,25.845894643484645,25.00078974964234,24.98728390470343,23.25868227963143,23.245176434692514
2006-Jan-02 04:00:00,80.23652218605643,82.20802149201269,26.706293022182162,25.754334237689836,26.59298325111794,25.85798732516181,25.00078974964234,24.98728390470343,23.124978454865303,23.11147260992639
2006-Jan-02 05:00:00,80.8493951204539,83.17377322197659,26.45533241201475,25.442128017366738,26.37570502381899,25.53911051151502,24.417456416309008,24.403950571370093,23.07392561159718,23.060419766658267
2006-Jan-02 06:00:00,83.5757043627908,86.56448438796211,26.19219980759766,25.085692963906038,26.121666370011056,25.206411917380336,24.35078974964234,24.33728390470343,23.303955168067915,23.290449323129007
2006-Jan-02 07:00:00,85.08102162854162,87.50465682333835,26.03078971213183,25.057085341204782,25.937105771709565,25.123650141878112,24.834123082975676,24.820617238036764,23.484274854664914,23.470769009726
2006-Jan-02 08:00:00,85.64592172297041,84.59497254418663,26.062312104904265,25.783768205191464,25.91442868826063,26.074424214458514,25.584123082975676,25.57061723803676,23.763521073782414,23.750015228843505
2006-Jan-02 09:00:00,84.87225375577644,76.77306072980743,26.277810563551384,27.50496605489261,26.224422103998368,28.24309779970595,26.00078974964234,25.98728390470343,23.880021496775033,23.86651565183612
2006-Jan-02 10:00:00,82.52015535898869,64.42365568013898,26.78196772714671,30.56551399231086,26.872916084154895,31.64858367393712,26.584123082975676,26.57061723803676,24.0234415182781,24.00993567333919
2006-Jan-02 11:00:00,79.24938889260046,58.35277381274207,27.44436860627404,32.24107157886266,27.34391599518052,33.14485093490229,27.525789749642342,27.512283904703427,24.17722244262454,24.163716597685635
2006-Jan-02 12:00:00,75.48118980167706,48.519961306198184,28.168273693189935,35.45036464820101,28.153570172392723,36.93162440818603,28.425789749642345,28.41228390470343,24.239859030531363,24.226353185592455
2006-Jan-02 13:00:00,70.0615821589723,38.090952925277854,29.383070343713346,39.75689815934948,29.382864454065786,41.41113007362872,30.08412308297567,30.07061723803676,24.823118279556066,24.809612434617154
2006-Jan-02 14:00:00,67.38371848294453,37.68861188772157,30.09109083848146,39.92820940163152,29.85628242726095,40.942717808370745,31.00078974964234,30.98728390470343,24.79753801489595,24.784032169957033
2006-Jan-02 15:00:00,65.79721911677322,39.28564091375839,30.12307887034389,38.67722939224236,29.91263345439896,39.56731225910806,30.592456416309005,30.578950571370097,24.35183258724284,24.338326742303924
2006-Jan-02 16:00:00,64.62613680213215,40.04162643105178,30.178258250918105,38.02925147446686,30.050681004886798,38.71257534943609,29.950789749642343,29.93728390470343,24.138644685151473,24.12513884021256
2006-Jan-02 17:00:00,65.4004137711356,45.82979886071053,29.87426003620759,35.47075595386108,29.70054160051498,35.703239068272545,29.292456416309008,29.278950571370093,23.99327099690306,23.97976515196415
2006-Jan-02 18:00:00,67.16579887289593,53.72581779174567,29.29892068972879,32.5134995848987,29.120758344657265,32.541654444564486,28.767456416309006,28.753950571370098,23.638181337069586,23.624675492130677
2006-Jan-02 19:00:00,68.36982551400041,62.51907567201255,28.712665885001567,29.577491657848014,28.39079054694943,29.37755598530947,28.134123082975677,28.12061723803676,23.380503098227802,23.366997253288883
2006-Jan-02 20:00:00,70.47156816599257,68.64160805250482,28.182142285458358,27.96874642440172,27.874715728129875,27.927221799869056,27.33412308297567,27.32061723803676,23.369675791756038,23.35616994681713
2006-Jan-02 21:00:00,72.44620783986188,71.83291150051102,27.858891841169577,27.37041993805019,27.61726966778129,27.386819073462817,26.709123082975676,26.69561723803676,23.283853726164534,23.27034788122562
2006-Jan-02 22:00:00,73.92036536369396,74.38837171175594,27.59157738449933,26.872093153442496,27.385923669321517,26.914926843473978,26.209123082975676,26.19561723803676,23.195226537309836,23.18172069237092
2006-Jan-02 23:00:00,76.4509239656895,78.42343556865332,27.261759064520007,26.244790391256974,27.118188780001507,26.301656089480293,25.417456416309008,25.403950571370093,23.4308158508132,23.41731000587429
2006-Jan-03 00:00:00,79.72052958973289,82.70667676987613,26.97638648358753,25.797824405809234,26.841968409546507,25.90345514047672,25.35078974964234,25.33728390470343,23.5397717876628,23.52626594272388
2006-Jan-03 01:00:00,81.01571457396965,83.62527043855825,26.808140179677554,25.732332266905388,26.648917637731923,25.795027049833408,25.25078974964234,25.23728390470343,23.555176765399892,23.541670920460977
2006-Jan-03 02:00:00,82.97837721970669,86.02226592078084,26.556838212242827,25.425313858376175,26.41412178487812,25.494088711053305,25.00078974964234,24.98728390470343,23.591118415456318,23.577612570517402
2006-Jan-03 03:00:00,83.33420518992324,85.66111484836615,26.379668865416132,25.400387569475622,26.21877036179781,25.518625890946833,25.00078974964234,24.98728390470343,23.124978454865303,23.11147260992639
2006-Jan-03 04:00:00,82.24936244761749,84.36040240498187,26.151300106589627,25.206762249894116,26.000721078681078,25.203277778374332,24.417456416309008,24.403950571370093,22.696285398275318,22.682779553336406
2006-Jan-03 05:00:00,83.35206243956593,87.12056953720277,25.742954336485568,24.488228135008722,25.654428904330057,24.58123345366253,24.00078974964234,23.98728390470343,22.62184128163366,22.608335436694748
2006-Jan-03 06:00:00,84.35156923742956,87.96564784311549,25.476376084012514,24.2728330659635,25.403710054579093,24.371613524914128,23.65078974964234,23.637283904703427,22.57811159879307,22.564605753854153
2006-Jan-03 07:00:00,85.763481609565,88.29212171808058,25.194571989222926,24.221343914224367,25.1777184612471,24.3686883449838,23.75078974964234,23.73728390470343,22.59137119470248,22.57786534976357
2006-Jan-03 08:00:00,85.57648451331521,83.83858365100237,25.183829575613377,25.04768821931844,25.167159119557596,25.420390526521647,24.00078974964234,23.98728390470343,22.622464894038178,22.60895904909927
2006-Jan-03 09:00:00,85.48994178057534,78.2185756182932,25.24543174151238,26.27408270750874,25.32157750870849,26.994187132204086,24.292456416309008,24.278950571370093,22.90525920579989,22.891753360860974
2006-Jan-03 10:00:00,84.70512240662059,67.16906499164143,25.68918962531345,29.200754451300114,25.8711871430111,30.341208669488058,24.792456416309008,24.778950571370093,23.389817171533366,23.376311326594458
2006-Jan-03 11:00:00,81.08115898899403,53.29454186956249,26.76622780499454,33.63933592341896,26.91343638251666,35.23068392344286,26.75078974964234,26.73728390470343,24.043849390357668,24.03034354541876
2006-Jan-03 12:00:00,76.71725407065186,45.0612560147509,27.98038203752236,36.89373033642298,27.916326832226755,38.40461355755625,28.817456416309003,28.803950571370095,24.873230032135112,24.859724187196196
2006-Jan-03 13:00:00,73.34392854530266,38.207272553548485,28.927111911302593,40.107496358890806,28.943629181851957,41.848374900518955,29.167456416309008,29.153950571370093,24.49958547588618,24.48607963094727
2006-Jan-03 14:00:00,68.47269326955735,34.720328043869515,29.57753293743826,41.211700991793094,29.62796837855342,42.679711098258736,28.825789749642343,28.81228390470343,23.974745349405477,23.961239504466562
2006-Jan-03 15:00:00,67.2279649299064,37.16869909680525,29.730703191847923,39.73306449291573,29.76242895704085,40.73601505286106,28.525789749642342,28.512283904703427,24.026021041279392,24.012515196340484
2006-Jan-03 16:00:00,68.52021569191962,43.63351719523555,29.428313645974175,36.79027178846723,29.38603742586371,37.43575023041293,28.28412308297567,28.270617238036763,24.03100224980568,24.017496404866765
2006-Jan-03 17:00:00,69.66215775988162,47.77730182250948,29.192651237238334,35.19865103376775,29.155803654404725,35.48393648801147,28.025789749642342,28.012283904703427,24.041706550455093,24.028200705516184
2006-Jan-03 18:00:00,72.64912099965498,59.357975250721324,28.603723358978428,31.50746177705379,28.409299617410568,31.364485376698923,27.72578974964234,27.71228390470343,24.160574107094465,24.147068262155553
2006-Jan-03 19:00:00,77.61963303871995,72.18689924152447,27.868197902849776,28.537011716598887,27.636976792295272,28.371593728783427,26.667456416309008,26.653950571370093,24.445372598145763,24.43186675320685
2006-Jan-03 20:00:00,82.9173592709613,83.06854485579602,27.31878457256244,26.739504915615242,27.101300289296507,26.74988782628618,26.00078974964234,25.98728390470343,24.560323926225617,24.546818081286705
2006-Jan-03 21:00:00,85.19466091773215,87.29565734402648,27.02468753041617,26.088390299204125,26.81131007215352,26.12150505090602,25.709123082975676,25.69561723803676,24.277566688436124,24.26406084349722
2006-Jan-03 22:00:00,85.5210073686502,88.67388808780522,26.73928366315793,25.613699632803428,26.566711385718545,25.66908796106551,25.209123082975676,25.19561723803676,23.79311281309045,23.77960696815154
2006-Jan-03 23:00:00,85.1381666473603,88.90828068747523,26.49435496066738,25.254311211331444,26.332571925891102,25.31914814202213,25.00078974964234,24.98728390470343,23.591342881332697,23.577837036393785
2006-Jan-04 00:00:00,85.37303696711963,88.73081788853585,26.32164614591906,25.168821767402004,26.14324591831685,25.247297714299066,25.00078974964234,24.98728390470343,23.667998588415312,23.654492743476396
2006-Jan-04 01:00:00,85.97314670804536,88.5747389007131,26.191800404425493,25.194116142261965,25.99216532927407,25.242422880062573,25.00078974964234,24.98728390470343,23.645891178767886,23.632385333828974
2006-Jan-04 02:00:00,86.4668111499309,89.62478940008025,26.026138954579107,24.932290795195907,25.7954084118244,24.951578508179693,25.00078974964234,24.98728390470343,23.590953813712037,23.577447968773125
2006-Jan-04 03:00:00,87.59057326675425,91.79953543472281,25.75177672638362,24.481278417272666,25.55761496309559,24.508585118852448,24.417456416309008,24.403950571370093,23.399966821992148,23.386460977053233
2006-Jan-04 04:00:00,88.86089882488993,93.75698241839022,25.447693320096192,24.07707650113719,25.3072714382109,24.14514125893948,24.00078974964234,23.98728390470343,23.257412255599665,23.243906410660756
2006-Jan-04 05:00:00,89.25162950694117,93.39772181901263,25.36684922111786,24.14263938598435,25.145159700260738,24.180452215541752,24.584123082975676,24.57061723803676,23.455557081677544,23.44205123673863
2006-Jan-04 06:00:00,89.50686237370617,92.90386932152121,25.310627738891117,24.22603430274066,25.028081110423134,24.218801749144944,24.65078974964234,24.637283904703427,23.403326568412556,23.389820723473644
2006-Jan-04 07:00:00,91.55281128940722,94.03073806294873,25.027598551985772,24.128023455468792,24.872946312793122,24.204227234342223,24.167456416309008,24.153950571370093,23.70100016785617,23.68749432291726
2006-Jan-04 08:00:00,93.31537905181119,90.38932484064087,25.061548070105953,25.16631096488705,24.959157587409937,25.622481223061055,24.584123082975676,24.57061723803676,23.772883920543876,23.75937807560496
2006-Jan-04 09:00:00,90.81341201746842,77.0078575117374,25.48421132410813,27.86998375394232,25.45473543010664,28.651173091663864,25.584123082975676,25.57061723803676,24.15700432892747,24.143498483988555
2006-Jan-04 10:00:00,86.67134284535149,58.312510458299435,26.59234799628065,33.08757087674522,26.647100101606117,34.52449881163255,27.167456416309008,27.153950571370093,24.866505734858137,24.85299988991923
2006-Jan-04 11:00:00,81.77491760123624,50.475894716923314,27.755888891118094,35.76653502119586,27.568003498814495,36.83686434976945,28.584123082975676,28.57061723803676,25.159862347917386,25.146356502978477
2006-Jan-04 12:00:00,79.03023497974142,47.530152744338515,28.301342584787147,36.78800305423288,28.073821304233206,38.03111956386026,29.584123082975676,29.57061723803676,25.105231837302302,25.09172599236339
2006-Jan-04 13:00:00,73.8338503879402,38.92780607165202,29.15520488530248,40.13478873285337,29.091342359373197,41.88656714536034,30.00078974964234,29.98728390470343,24.906279047671234,24.892773202732318
2006-Jan-04 14:00:00,68.19681550901434,31.965542473700115,30.30568179986254,43.52433631270253,30.320919091356085,45.15194196588602,30.584123082975676,30.57061723803676,25.054970775525664,25.041464930586756
2006-Jan-04 15:00:00,66.05061004120057,35.00360745336996,30.71973129433292,41.58428407067946,30.479172311371258,42.58376341872003,31.584123082975676,31.57061723803676,24.98006970175261,24.966563856813693
2006-Jan-04 16:00:00,63.45330411555326,33.94532669574116,31.045926157474824,41.706439811393665,30.858622939725887,42.570503164392015,31.709123082975676,31.69561723803676,24.76885589787437,24.755350052935455
2006-Jan-04 17:00:00,63.88355616961357,41.122343350304696,30.750573948574896,37.95154910670322,30.375987155898255,37.85040059868609,31.150789749642342,31.137283904703427,24.654311518522565,24.64080567358366
2006-Jan-04 18:00:00,66.10502364648123,49.91625811797021,30.08988122769685,34.32827792906358,29.643116394887375,34.09408635856068,30.609123082975675,30.595617238036763,24.642047466875173,24.62854162193626
2006-Jan-04 19:00:00,68.74697164290124,59.664676083584986,29.481715113644302,31.260362689644367,28.917870908545694,30.7940712128424,29.759123082975677,29.74561723803676,24.50475434945169,24.491248504512782
2006-Jan-04 20:00:00,71.82174019473058,69.13717452878103,28.769159246172226,28.754354540005252,28.27603615219049,28.556554783274013,28.65912308297567,28.645617238036763,24.264076966393194,24.250571121454282
2006-Jan-04 21:00:00,74.25627524422123,74.51962139954252,28.28046189428969,27.586231815633642,27.91862876355376,27.5252355131643,27.617456416309,27.603950571370095,24.084383044793288,24.07087719985437
2006-Jan-04 22:00:00,76.53720494233328,79.0827372774999,27.871807397874036,26.71230610491838,27.616259605591456,26.721112888007426,26.559123082975674,26.545617238036765,23.913897692178853,23.900391847239945
2006-Jan-04 23:00:00,78.98954182728176,83.28336669574297,27.454405167062045,25.98136689408773,27.313927193842545,26.060007837394192,25.459123082975676,25.445617238036764,23.698118232437995,23.684612387499087
2006-Jan-05 00:00:00,80.87995243159975,86.06608932046747,27.115338447765982,25.51210548214665,27.03755347022897,25.620653710842785,24.884123082975677,24.87061723803676,23.55467363455331,23.541167789614395
2006-Jan-05 01:00:00,82.33308952945568,88.73832951363181,26.80402061387059,25.006737443551895,26.75858222081419,25.106832212265058,24.334123082975676,24.32061723803676,23.3726431278276,23.359137282888685
2006-Jan-05 02:00:00,83.72885439206296,91.07326224793458,26.471142790545358,24.53780969988148,26.458506283961626,24.682715989012753,24.00078974964234,23.98728390470343,23.257497418070802,23.243991573131893
