Hourly,LIVINGTHERMALZONE:Zone Air Relative Humidity[%],LIVINGTHERMALZONE:Zone Air Temperature[C],LIVINGTHERMALZONE:Zone Mean Radiant Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C]
2006-Jan-01 01:00:00,78.85463263709507,27.048288235066895,27.225358847248554,24.638678976033887,23.287664831092574
2006-Jan-01 02:00:00,83.31865424458945,26.2812132613909,26.56516681929223,23.980345642700556,23.237449667267132
2006-Jan-01 03:00:00,85.94242659895849,25.769753672154835,26.07171340614957,23.838678976033886,23.170884298351655
2006-Jan-01 04:00:00,88.0096370928266,25.372583903925932,25.656890858133142,23.738678976033885,23.124198851027927
2006-Jan-01 05:00:00,89.82923681560466,24.9794804804207,25.243781386323267,23.58034564270055,23.04004769665505
2006-Jan-01 06:00:00,91.85468437066474,24.55202692538488,24.79737020576813,23.438678976033884,22.951377600353553
2006-Jan-01 07:00:00,93.04429872980747,24.31452419421493,24.562674957084536,24.038678976033882,23.177090444505552
2006-Jan-01 08:00:00,88.40579345646569,25.289469947016475,25.529530052794417,25.19701230936722,23.656953216827464
2006-Jan-01 09:00:00,79.48212081491482,27.323333867133726,27.961430324398247,26.33867897603389,24.152324264904546
2006-Jan-01 10:00:00,68.71343092375614,30.112641301304993,30.78069571227617,27.438678976033888,24.53731448968092
2006-Jan-01 11:00:00,60.43360818707779,32.60131140835871,33.343808084829575,28.480345642700552,24.93544727523224
2006-Jan-01 12:00:00,55.83514466505941,34.2990913588266,34.959410459441145,29.538678976033882,25.347060788357187
2006-Jan-01 13:00:00,53.82624732788327,35.16088041447762,35.84451024711902,29.99701230936722,25.496041236691497
2006-Jan-01 14:00:00,51.1427610343948,36.14273217817762,36.89725151491234,29.99701230936722,25.399031463580332
2006-Jan-01 15:00:00,51.62637829069856,35.89036677418478,36.459453652773135,29.99701230936722,25.329225416723133
2006-Jan-01 16:00:00,54.09857155674117,34.951079292710666,35.43383236589339,29.822012309367214,25.170236265019046
2006-Jan-01 17:00:00,56.654880566161694,33.96542344948852,34.28102881698881,29.46367897603388,25.0349587162133
2006-Jan-01 18:00:00,63.41677894419456,31.85293758110326,31.821891186422373,29.12201230936722,24.85814666899829
2006-Jan-01 19:00:00,69.14887234715624,30.107324256787333,29.92674572891244,28.530345642700553,24.591924512950513
2006-Jan-01 20:00:00,72.7391588544495,29.104249244324183,29.08746849708953,27.78867897603389,24.455272933602277
2006-Jan-01 21:00:00,74.91731730867805,28.61748473028361,28.66841760008965,27.030345642700553,24.334316080381267
2006-Jan-01 22:00:00,76.52591243020355,28.220906666793113,28.31324419186726,26.46367897603388,24.038167692775698
2006-Jan-01 23:00:00,77.01660959031419,27.89770974196901,28.013027684968208,26.063678976033884,23.74055704931347
2006-Jan-02 00:00:00,77.17006619675402,27.600176158014673,27.72939788288077,25.605345642700552,23.36317561588632
2006-Jan-02 01:00:00,77.09912518968771,27.237991571499453,27.39181393602146,25.163678976033882,22.94379481069582
2006-Jan-02 02:00:00,77.10896744653034,26.88380694549258,27.02743128967117,24.997012309367218,22.785212927762583
2006-Jan-02 03:00:00,78.38825755095831,26.638837022155247,26.779120168594684,24.997012309367218,23.254904839356303
2006-Jan-02 04:00:00,80.19492370781913,26.55575230940821,26.64150568836084,24.997012309367218,23.12120101459018
2006-Jan-02 05:00:00,81.1454599326449,26.236369504728383,26.33042385621771,24.413678976033882,23.070148171322057
2006-Jan-02 06:00:00,84.25255750228858,25.902616861047687,26.033330045750414,24.34701230936722,23.30017772779279
2006-Jan-02 07:00:00,85.51216671919799,25.795818234743905,25.858008941822316,24.83034564270055,23.48049741438979
2006-Jan-02 08:00:00,84.54957066566077,26.136128729601463,26.267881443338695,25.58034564270055,23.759743633507295
2006-Jan-02 09:00:00,80.727099351125,27.00353345319785,27.402214070232986,25.997012309367218,23.87624405649991
2006-Jan-02 10:00:00,73.50083427308418,28.6562564040712,29.221187986002153,26.580345642700554,24.01966407800298
2006-Jan-02 11:00:00,69.29719366812078,29.6565722927312,30.018218471913027,27.522012309367216,24.17344500234942
2006-Jan-02 12:00:00,62.18069693663141,31.461987613919987,32.19289020590291,28.422012309367222,24.236081590256244
2006-Jan-02 13:00:00,53.6319718673524,34.05086171620767,34.711652503044135,30.08034564270055,24.81934083928094
2006-Jan-02 14:00:00,52.85904352612246,34.37852174642696,34.61813393426317,30.997012309367218,24.79376057462083
2006-Jan-02 15:00:00,53.153102747843384,33.85140034536932,34.13300316676982,30.58867897603388,24.348055146967713
