Hourly,LIVINGTHERMALZONE:Zone Air Relative Humidity[%],PLENUMTHERMALZONE:Zone Air Relative Humidity[%],LIVINGTHERMALZONE:Zone Air Temperature[C],PLENUMTHERMALZONE:Zone Air Temperature[C],LIVINGTHERMALZONE:Zone Mean Radiant Temperature[C],PLENUMTHERMALZONE:Zone Mean Radiant Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],PLENUMTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C],PLENUMTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C]
2006-Jan-01 01:00:00,79.01787512483168,81.38088239960568,27.17049354730341,26.110632830216968,27.126154425449176,26.20460243658587,24.642456416309006,24.628950571370098,23.2914422713677,23.277936426428784
2006-Jan-01 02:00:00,81.93262650306579,87.67077969110386,26.722814928704636,25.04392597873901,26.732416080119787,25.161321622765026,23.98412308297567,23.970617238036763,23.241227107542258,23.22772126260334
2006-Jan-01 03:00:00,83.71400140410766,91.53025520862548,26.372453366957902,24.35358370088029,26.375364724729167,24.467836348588477,23.84245641630901,23.828950571370097,23.174661738626778,23.161155893687866
2006-Jan-01 04:00:00,85.23756541463077,94.36404347199279,26.070712799686664,23.863381943004047,26.061820204382016,23.96390215062958,23.742456416309007,23.728950571370095,23.127976291303053,23.114470446364138
2006-Jan-01 05:00:00,86.49145287566348,96.85224968513772,25.774125374307474,23.39382267930924,25.757938766492884,23.477681414086703,23.584123082975676,23.57061723803676,23.043825136930177,23.030319291991262
2006-Jan-01 06:00:00,87.79697895821664,99.48306163226233,25.466879753130414,22.865499455013033,25.443101748700688,22.929424785493666,23.442456416309003,23.428950571370095,22.95515504062867,22.941649195689763
2006-Jan-01 07:00:00,89.06417219779026,99.68338957843689,25.202724360650507,22.67219860707843,25.168232714377982,22.750303544721064,24.042456416309008,24.028950571370093,23.180867884780678,23.167362039841766
2006-Jan-01 08:00:00,88.4631834064631,91.0241100946409,25.41822098681436,24.41095946737048,25.28848342724957,24.793729470315128,25.200789749642343,25.18728390470343,23.660730657102587,23.64722481216367
2006-Jan-01 09:00:00,86.09219929498533,73.29657693262767,26.06473044893917,28.372364646269933,26.07447150389358,29.58167189207401,26.34245641630901,26.328950571370097,24.156101705179665,24.142595860240757
2006-Jan-01 10:00:00,81.75510535694934,55.56731194866756,27.138587465501526,33.416323543328225,27.263619078003885,35.010328972324544,27.44245641630901,27.428950571370095,24.541091929956043,24.527586085017123
2006-Jan-01 11:00:00,76.63140864014066,43.487991290219675,28.450056584310246,38.03588268177213,28.52205391038292,39.692123500535295,28.484123082975675,28.470617238036763,24.939224715507365,24.92571887056845
2006-Jan-01 12:00:00,73.20044998983877,37.986695985114146,29.518604743302905,40.798605903528546,29.521190174062667,42.35720435981311,29.542456416309008,29.528950571370093,25.35083822863231,25.337332383693397
2006-Jan-01 13:00:00,71.26172282890587,36.155221024946044,30.187047574725042,41.91009129962945,30.169944235537702,43.43910667596509,30.00078974964234,29.98728390470343,25.499818676966616,25.486312832027703
2006-Jan-01 14:00:00,69.1502758620918,33.71916852599983,30.758393743825525,43.25803982869957,30.83580816901349,44.83078313651934,30.00078974964234,29.98728390470343,25.402808903855455,25.389303058916543
2006-Jan-01 15:00:00,67.8731444811775,35.18830337221289,31.027321276194414,42.34986692770354,31.040561004071453,43.51607827223099,30.00078974964234,29.98728390470343,25.333002856998252,25.319497012059347
2006-Jan-01 16:00:00,68.29954897891582,39.21395891986928,30.84063204596217,40.199312155352274,30.81087818650458,41.085842812657745,29.825789749642343,29.81228390470343,25.174013705294172,25.160507860355256
2006-Jan-01 17:00:00,69.00978864914389,43.602451268738584,30.53663045205255,38.095560396148066,30.485779707175173,38.60051215742546,29.467456416309005,29.453950571370097,25.038736156488426,25.02523031154951
