Hourly,LIVINGTHERMALZONE:Zone Air Relative Humidity[%],PLENUMTHERMALZONE:Zone Air Relative Humidity[%],LIVINGTHERMALZONE:Zone Air Temperature[C],PLENUMTHERMALZONE:Zone Air Temperature[C],LIVINGTHERMALZONE:Zone Mean Radiant Temperature[C],PLENUMTHERMALZONE:Zone Mean Radiant Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],PLENUMTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C],PLENUMTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C]
2006-Jan-01 01:00:00,75.96552977466762,65.60381668666665,27.875395785675767,29.803302851437294,28.163800173779293,30.01500064235854,24.642456416309006,24.632114923383398,23.2914422713677,23.281100778442084
2006-Jan-01 02:00:00,78.50335922462047,69.38409992488904,27.48130545724307,29.02864237930196,27.825464858500457,29.213552727890228,23.98412308297567,23.973781590050063,23.241227107542258,23.23088561461664
2006-Jan-01 03:00:00,79.91364976727463,72.26754744690045,27.193018706902564,28.358876194822688,27.496953179863596,28.469749162996123,23.84245641630901,23.832114923383397,23.174661738626778,23.164320245701166
2006-Jan-01 04:00:00,81.23200699347113,75.02695500404143,26.91912251625132,27.73412471126876,27.17285277005136,27.768236816645338,23.742456416309007,23.732114923383396,23.127976291303053,23.117634798377438
2006-Jan-01 05:00:00,82.33272953398892,77.79535775495111,26.640801782257395,27.075905153401887,26.850370897633237,27.10793589434536,23.584123082975676,23.57378159005006,23.043825136930177,23.033483644004562
2006-Jan-01 06:00:00,83.41621659076112,80.598217471132,26.364449875187677,26.42948087385906,26.528773971006746,26.476663161095228,23.442456416309003,23.432114923383395,22.95515504062867,22.944813547703063
2006-Jan-01 07:00:00,84.51946151375374,83.36153606596518,26.11961790664142,25.846841857450105,26.212108889789352,25.863823262947054,24.042456416309008,24.032114923383393,23.180867884780678,23.170526391855066
2006-Jan-01 08:00:00,85.30576808393981,86.21127935314239,26.06963978431145,25.396128301509325,25.947851931204493,25.374343766356944,25.200789749642343,25.19044825671673,23.660730657102587,23.65038916417697
2006-Jan-01 09:00:00,86.17334578319166,87.49327356076924,26.101346928132916,25.35644124085485,25.791984372607427,25.31060878617937,26.34245641630901,26.332114923383397,24.156101705179665,24.145760212254057
2006-Jan-01 10:00:00,86.25613822916347,84.73764074671838,26.29525428698467,26.112048700724543,25.822786691038132,26.036259387160342,27.44245641630901,27.432114923383395,24.541091929956043,24.530750437030424
