Hourly,LIVINGTHERMALZONE:Zone Air Relative Humidity[%],PLENUMTHERMALZONE:Zone Air Relative Humidity[%],LIVINGTHERMALZONE:Zone Air Temperature[C],PLENUMTHERMALZONE:Zone Air Temperature[C],LIVINGTHERMALZONE:Zone Mean Radiant Temperature[C],PLENUMTHERMALZONE:Zone Mean Radiant Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],PLENUMTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C],PLENUMTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C]
2006-Jan-01 01:00:00,78.93451359322113,81.85275350399827,27.18948138308932,26.01287918928064,27.14723128608784,26.108070662997562,24.642456416309006,24.628950571370098,23.2914422713677,23.277936426428784
2006-Jan-01 02:00:00,81.8671155006319,88.15241645344217,26.737207402131304,24.95198240052464,26.75077040440721,25.068459760894722,23.98412308297567,23.970617238036763,23.241227107542258,23.22772126260334
2006-Jan-01 03:00:00,83.66178276040223,91.99571572384194,26.383639914276213,24.268908629617002,26.391644158948008,24.381668173260326,23.84245641630901,23.828950571370097,23.174661738626778,23.161155893687866
2006-Jan-01 04:00:00,85.19330394604653,94.80366576066088,26.079970595699777,23.786085194709404,26.07660248265935,23.884695802857532,23.742456416309007,23.728950571370095,23.127976291303053,23.114470446364138
2006-Jan-01 05:00:00,86.45287863101953,97.26509941586517,25.78203387128406,23.32334462489544,25.77153959799746,23.404934791068257,23.584123082975676,23.57061723803676,23.043825136930177,23.030319291991262
2006-Jan-01 06:00:00,87.76320339997301,99.6831084678284,25.4736727700425,22.801172828122503,25.45576705656673,22.862602055057575,23.442456416309003,23.428950571370095,22.95515504062867,22.941649195689763
2006-Jan-01 07:00:00,89.03542934518164,99.72993740914474,25.2084036184705,22.60051690347594,25.182665427462712,22.6818528690479,24.042456416309008,24.028950571370093,23.180867884780678,23.167362039841766
2006-Jan-01 08:00:00,88.04724786052657,90.26056033822016,25.495417808070144,24.515080739620917,25.41453802541018,25.04907421588247,25.200789749642343,25.18728390470343,23.660730657102587,23.64722481216367
2006-Jan-01 09:00:00,84.99806512429608,71.59925601507435,26.28291667867549,28.747473789172968,26.34148928872391,29.73150524689086,26.34245641630901,26.328950571370097,24.156101705179665,24.142595860240757
2006-Jan-01 10:00:00,80.28464839706419,55.22213077934529,27.44770744703096,33.513588395425494,27.60099456538133,35.055785074653315,27.44245641630901,27.428950571370095,24.541091929956043,24.527586085017123
