Hourly,LIVINGTHERMALZONE:Zone Air Relative Humidity[%],LIVINGTHERMALZONE:Zone Air Temperature[C],LIVINGTHERMALZONE:Zone Mean Radiant Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Drybulb Temperature[C],LIVINGTHERMALZONE:Zone Outdoor Air Wetbulb Temperature[C]
2006-Jan-01 01:00:00,79.93856055389158,26.915457273135818,27.04314863372167,24.643086468755957,23.29207232381465
2006-Jan-01 02:00:00,84.66713177628607,26.101820403514925,26.349519880423063,23.984753135422622,23.24185715998921
2006-Jan-01 03:00:00,87.3500816021417,25.58212471719798,25.83945779945797,23.84308646875596,23.17529179107373
2006-Jan-01 04:00:00,89.47670795124664,25.17662356971873,25.414279393063765,23.74308646875596,23.128606343750004
2006-Jan-01 05:00:00,91.37146470972107,24.772812829662556,24.99093000742953,23.584753135422627,23.04445518937713
2006-Jan-01 06:00:00,93.50143839097348,24.33071685285815,24.53159872561862,23.443086468755954,22.955785093075622
2006-Jan-01 07:00:00,94.83889001708185,24.068369805666478,24.278773171609632,24.04308646875596,23.18149793722763
2006-Jan-01 08:00:00,89.81640442455382,25.089711360519672,25.327703572239688,25.201419802089294,23.661360709549538
2006-Jan-01 09:00:00,79.19548435935651,27.47951314971076,28.09667239362746,26.34308646875596,24.156731757626616
2006-Jan-01 10:00:00,67.77104786017291,30.466037893183625,31.197115582691527,27.443086468755954,24.541721982402994
2006-Jan-01 11:00:00,59.09905030581436,33.136915587036945,33.97010761452708,28.484753135422622,24.939854767954316
2006-Jan-01 12:00:00,54.45679227046634,34.91353884260631,35.6821666131219,29.54308646875596,25.35146828107926
2006-Jan-01 13:00:00,52.38788518631247,35.83427092066842,36.62009649865054,30.00141980208929,25.500448729413566
2006-Jan-01 14:00:00,49.539713197912555,36.906849432051025,37.75572390755741,30.00141980208929,25.403438956302406
2006-Jan-01 15:00:00,50.14350158417876,36.59877075387516,37.24819678295709,30.00141980208929,25.333632909445203
2006-Jan-01 16:00:00,52.82164478262509,35.563156810532746,36.115084987165595,29.826419802089294,25.174643757741123
2006-Jan-01 17:00:00,55.59044697634698,34.49506304859016,34.86317106378561,29.468086468755956,25.039366208935377
2006-Jan-01 18:00:00,62.94949956176026,32.15945430981381,32.13114341492359,29.12641980208929,24.862554161720364
2006-Jan-01 19:00:00,69.33679237411974,30.227884192895146,29.98618244454401,28.53475313542263,24.59633200567259
